"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.114669074E0,8.607000113E-3,1.457000035E-3,-3.700799868E-2,3.802361458E-2
1.119665318E0,3.037000075E-3,-9.990000399E-4,-4.180800170E-2,4.193006530E-2
1.124661397E0,-4.443000071E-3,-8.389999857E-4,-3.941199929E-2,3.967051623E-2
1.129657397E0,7.929999847E-4,4.087000154E-3,-4.179700091E-2,4.200382964E-2
1.134653626E0,1.037199982E-2,-9.779999964E-4,-4.419799894E-2,4.540922786E-2
1.139649705E0,2.267000033E-3,3.971999977E-3,-3.941800073E-2,3.968242501E-2
1.144645933E0,-9.833999909E-3,8.488000371E-3,-3.703299910E-2,3.924534019E-2
1.149642002E0,-1.371600013E-2,7.430000114E-4,-3.224999830E-2,3.505343206E-2
1.154638231E0,-2.906000009E-3,8.329999982E-4,-3.462399915E-2,3.475571956E-2
1.159634233E0,-2.030000032E-4,9.210000280E-4,-3.940499946E-2,3.941628385E-2
1.164630323E0,-2.515000058E-3,5.803000182E-3,-3.461400047E-2,3.518705820E-2
1.169626325E0,4.899999840E-5,7.859000005E-3,-3.462199867E-2,3.550280375E-2
1.174622554E0,2.501999959E-3,4.844999872E-3,-3.942700103E-2,3.980229187E-2
1.179618647E0,-2.536999993E-3,4.600000102E-3,-4.662200063E-2,4.691702583E-2
1.184614876E0,-4.741000012E-3,-3.940000024E-4,-4.422999918E-2,4.448511150E-2
1.189610950E0,4.229999904E-4,-2.675999887E-3,-4.422099888E-2,4.430391232E-2
1.194606950E0,7.538000122E-3,2.419000026E-3,-4.900100082E-2,4.963638875E-2
1.199603178E0,4.575000145E-3,2.302000066E-3,-4.182999954E-2,4.214236220E-2
1.204599165E0,-5.339999916E-4,-2.506999997E-3,-3.704800084E-2,3.713656650E-2
1.209595240E0,-4.269999918E-4,1.630000042E-4,-4.182599857E-2,4.182849573E-2
1.214591485E0,2.070999937E-3,-4.565000068E-3,-4.661099985E-2,4.687977787E-2
1.219587564E0,-4.269999918E-4,-1.587999985E-3,-4.659600183E-2,4.662500895E-2
1.224583793E0,-3.150000121E-4,3.525000066E-3,-3.940200061E-2,3.956061807E-2
1.229579809E0,2.173000015E-3,8.077000268E-3,-3.701199964E-2,3.794532882E-2
1.234575884E0,1.948000048E-3,2.760000061E-3,-3.942500055E-2,3.956947021E-2
1.239571886E0,-6.489999942E-4,-2.093000105E-3,-3.943099827E-2,3.949184061E-2
1.244568101E0,1.763000037E-3,3.043999895E-3,-3.942099959E-2,3.957763652E-2
1.249564408E0,1.676999964E-3,5.610000226E-4,-4.181899875E-2,4.185636997E-2
1.254560400E0,-5.578999873E-3,5.477999803E-3,-4.181599990E-2,4.254070484E-2
1.259556477E0,-9.816999547E-3,7.579000201E-3,-3.942200169E-2,4.132685497E-2
1.264552477E0,-6.515000015E-3,-8.199999866E-5,-3.942500055E-2,3.995976248E-2
1.269548702E0,1.291000051E-3,-4.691000096E-3,-3.701600060E-2,3.733438714E-2
1.274544781E0,1.082199998E-2,6.629999843E-4,-3.700099885E-2,3.855683038E-2
1.279540781E0,3.819999984E-4,-1.622000011E-3,-4.419099912E-2,4.422240621E-2
1.284537000E0,-1.973999897E-3,-6.192000117E-3,-3.939500079E-2,3.992747961E-2
1.289533079E0,5.444999784E-3,-7.009999827E-4,-3.219100088E-2,3.265577991E-2
1.294529079E0,4.933999851E-3,-5.920000258E-4,-3.458600119E-2,3.494118339E-2
1.299525297E0,6.858999841E-3,1.907999977E-3,-4.416700080E-2,4.473712443E-2
1.304521376E0,3.945999779E-3,4.217999987E-3,-4.417600110E-2,4.455200906E-2
1.309517610E0,3.680000082E-3,3.934999928E-3,-3.940000013E-2,3.976665230E-2
1.314513612E0,-3.749999916E-3,-1.123000053E-3,-3.701600060E-2,3.722241165E-2
1.319509711E0,-5.861999933E-3,-1.043900009E-2,-3.460999951E-2,3.662223139E-2
1.324505942E0,-6.130000111E-4,-2.202000003E-3,-4.175699875E-2,4.181951121E-2
1.329502021E0,1.903000055E-3,2.847000025E-3,-3.935299814E-2,3.950171238E-2
1.334498016E0,6.699999794E-3,2.760000061E-4,-3.217500076E-2,3.286634824E-2
1.339494245E0,1.291999943E-3,5.088999867E-3,-3.697200119E-2,3.734295189E-2
1.344490324E0,1.141999965E-3,4.608999938E-3,-4.417100176E-2,4.442549314E-2
1.349486566E0,-1.381000038E-3,4.292999860E-3,-4.896999896E-2,4.917720820E-2
1.354482568E0,-6.078999955E-3,4.015999846E-3,-4.658300057E-2,4.714932065E-2
1.359478653E0,1.697000000E-3,3.756999969E-3,-4.179299995E-2,4.199582959E-2
1.364474884E0,8.802000433E-3,-1.173999975E-3,-3.222300112E-2,3.342417222E-2
1.369470886E0,8.190000081E-4,-5.812999792E-3,-3.222800046E-2,3.275829271E-2
1.374466961E0,-6.481000222E-3,1.917000045E-3,-4.418500140E-2,4.469891052E-2
1.379463192E0,-3.564999904E-3,1.831999980E-3,-4.657400027E-2,4.674615438E-2
1.384459271E0,-3.186000045E-3,4.155000206E-3,-4.178399965E-2,4.211077356E-2
1.389455499E0,-2.845000010E-3,6.370999850E-3,-3.220799938E-2,3.295510413E-2
1.394451502E0,-2.647999907E-3,-1.307000057E-3,-2.982600033E-2,2.997182758E-2
1.399447566E0,2.599999971E-5,-1.151000033E-3,-2.981700003E-2,2.983921862E-2
1.404443568E0,-2.212000079E-3,-9.050000226E-4,-3.459599987E-2,3.467845406E-2
1.409439813E0,-4.356999882E-3,-6.670000148E-4,-4.416299984E-2,4.438241647E-2
1.414435892E0,-1.618999988E-3,6.754999980E-3,-3.697000071E-2,3.761691293E-2
1.419431863E0,-3.913000226E-3,6.339999847E-3,-3.697900102E-2,3.772205833E-2
1.424428169E0,-1.220999984E-3,3.462000052E-3,-3.698899969E-2,3.717071944E-2
1.429424171E0,1.237999997E-3,8.309999830E-4,-3.460000083E-2,3.463211317E-2
1.434420409E0,3.586000064E-3,3.314000089E-3,-3.220500052E-2,3.257305714E-2
1.439416488E0,5.625000224E-3,3.184000030E-3,-3.460599855E-2,3.520445453E-2
1.444412517E0,2.706000116E-3,5.359999835E-3,-3.461999819E-2,3.513682270E-2
1.449408745E0,9.719000198E-3,7.348000072E-3,-2.745299973E-2,3.003530030E-2
1.454404824E0,1.757999999E-3,-2.715999959E-3,-2.747900039E-2,2.766880341E-2
1.459401111E0,-3.127000062E-3,-5.299999975E-5,-2.747100033E-2,2.764845018E-2
1.464397036E0,1.982999966E-3,2.485000063E-3,-2.746400051E-2,2.764740201E-2
1.469393111E0,-5.259999889E-4,-2.374999924E-3,-3.225700185E-2,3.234859300E-2
1.474389342E0,-4.220000119E-4,2.664000029E-3,-3.703400120E-2,3.713209158E-2
1.479385344E0,2.072999952E-3,2.059999970E-4,-3.703400120E-2,3.709254655E-2
1.484381428E0,-2.827000106E-3,-6.829000078E-3,-3.703299910E-2,3.776334458E-2
1.489377659E0,-5.018000025E-3,-1.291000051E-3,-3.461100161E-2,3.499669181E-2
1.494373738E0,2.549000084E-3,1.269000000E-3,-3.939199820E-2,3.949477541E-2
1.499369966E0,-7.180999964E-3,6.016000174E-3,-3.460599855E-2,3.585155720E-2
1.504365968E0,-6.502000149E-3,-1.522999955E-3,-3.221499920E-2,3.289987398E-2
1.509362043E0,-1.095999964E-3,-3.738000058E-3,-3.459300101E-2,3.481162994E-2
1.514358270E0,-3.336000023E-3,6.318000145E-3,-3.697299957E-2,3.765698766E-2
1.519354272E0,4.089999944E-3,5.942000076E-3,-4.176900163E-2,4.238732077E-2
1.524350347E0,8.493999951E-3,-1.572999987E-3,-4.178300127E-2,4.266663286E-2
1.529346573E0,6.500000018E-4,-1.259000041E-3,-3.699500114E-2,3.702212433E-2
1.534342652E0,-1.736999955E-3,3.802000079E-3,-3.459300101E-2,3.484462788E-2
1.539338880E0,-1.628999948E-3,-3.547000000E-3,-3.459599987E-2,3.481548587E-2
1.544334872E0,5.650000181E-3,-7.872000337E-3,-4.415699840E-2,4.520764757E-2
1.549330947E0,7.737000007E-3,-2.329000039E-3,-4.653299972E-2,4.722928619E-2
1.554327178E0,-2.430000110E-3,3.509999951E-4,-3.695600107E-2,3.703746909E-2
1.559323161E0,-2.264000010E-3,-4.404000007E-3,-2.737700008E-2,2.782123371E-2
1.564319236E0,3.739999956E-4,-6.382999942E-3,-3.454300016E-2,3.512977974E-2
1.569315238E0,4.039999912E-4,-9.929999942E-4,-4.170800000E-2,4.172177524E-2
1.574311443E0,1.230700035E-2,-3.124000039E-3,-4.170300066E-2,4.359314049E-2
