"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.831626703E1,-7.980570197E-3,-9.091377258E-3,1.132011414E-3,1.215006547E-2
4.832109370E1,1.590058208E-3,5.246877670E-3,-3.621101379E-3,6.570417459E-3
4.832592037E1,3.934763372E-3,-6.665915251E-3,5.900382996E-3,9.733000998E-3
4.833074703E1,8.632794023E-3,-4.271388054E-3,-8.387565613E-3,1.277188888E-2
4.833557370E1,-1.043713093E-2,-1.867592335E-3,-1.069068909E-2,1.505697301E-2
4.834040037E1,-1.033671200E-2,1.475384831E-2,1.262664795E-3,1.805873687E-2
4.834522703E1,-3.147706389E-3,-2.568325400E-2,1.253128052E-3,2.590575074E-2
4.835005370E1,-7.882177830E-3,3.029882908E-3,1.073455811E-2,1.365795210E-2
4.835488037E1,8.749529719E-3,-1.745820045E-3,-3.591537476E-3,9.617759582E-3
4.835970703E1,6.318032742E-3,1.012849808E-2,-5.934715271E-3,1.333134863E-2
4.836453370E1,-3.241077065E-3,-1.795828342E-3,-1.139640808E-3,3.876643026E-3
4.836936037E1,3.918871284E-3,1.957044005E-2,-1.062107086E-2,2.260899870E-2
4.837418703E1,-5.620256066E-3,-1.953274012E-3,8.451461792E-3,1.033584849E-2
4.837901375E1,1.105188578E-2,-1.912802458E-3,-5.854606628E-3,1.265224926E-2
4.838384037E1,-1.275389642E-2,2.182698250E-2,-2.004337311E-2,3.226167764E-2
4.838866708E1,-1.026214659E-2,2.851486206E-4,-8.935928345E-4,1.030492458E-2
4.839349375E1,-1.734027267E-2,-1.633176208E-2,8.605003357E-3,2.532701308E-2
4.839832042E1,-1.721154898E-2,1.227456331E-2,1.414299011E-3,2.118732085E-2
4.840314708E1,1.899160445E-3,3.327429295E-4,1.403808594E-3,2.384996189E-3
4.840797375E1,1.867555082E-3,7.502675056E-3,8.512496948E-3,1.149958692E-2
4.841280042E1,-9.968906641E-3,-4.458159208E-3,1.320838928E-3,1.099994994E-2
4.841762709E1,-9.900763631E-3,2.908706665E-4,3.683090210E-3,1.056763359E-2
4.842245375E1,4.374898970E-3,-2.089142799E-3,6.024360657E-3,7.732863632E-3
4.842728042E1,-5.197241902E-3,-2.047210932E-3,5.973815918E-3,8.178561769E-3
4.843210709E1,-4.214048386E-4,-1.624354720E-2,1.178741455E-3,1.629171075E-2
4.843693375E1,-9.924359620E-3,-1.875579357E-3,3.542900085E-3,1.070340380E-2
4.844176042E1,-2.767160535E-3,-1.864612103E-3,-3.605842590E-3,4.912846070E-3
4.844658709E1,-2.760730684E-3,5.265563726E-3,-1.781272888E-2,1.877874079E-2
4.845141375E1,-7.470905781E-3,2.815544605E-3,6.063461304E-3,1.002533229E-2
4.845624047E1,-1.214011759E-2,9.935289621E-3,1.075839996E-2,1.902197689E-2
4.846106714E1,1.170415431E-2,-9.135246277E-3,1.066875458E-2,1.828284105E-2
4.846589380E1,-7.391363382E-3,9.948492050E-3,-2.263927460E-2,2.580971718E-2
4.847072047E1,6.922662258E-3,9.831368923E-3,6.023406982E-3,1.344843855E-2
4.847554714E1,1.871359348E-2,-9.208768606E-3,1.227378845E-3,2.089273699E-2
4.848037380E1,-5.245395005E-3,-2.097156644E-2,-5.900382996E-3,2.240837538E-2
4.848520047E1,4.274070263E-3,7.702618837E-3,-8.224487305E-3,1.205156442E-2
4.849002714E1,-7.611677051E-3,1.000663638E-2,1.335144043E-3,1.264329897E-2
4.849485380E1,-5.191147327E-3,-1.140782237E-2,-5.792617798E-3,1.380727499E-2
4.849968047E1,-2.414672822E-2,-6.542146206E-3,3.747940063E-3,2.529646646E-2
4.850450714E1,6.915412843E-3,-6.491959095E-3,-5.774497986E-3,1.110465194E-2
4.850933380E1,2.125456929E-3,-8.815079927E-3,-5.726814270E-3,1.072471925E-2
4.851416047E1,-2.809166908E-4,-1.111882925E-2,-9.346008301E-4,1.116157501E-2
4.851898714E1,-7.383786142E-3,-8.657664061E-3,1.445770264E-3,1.147020908E-2
4.852381380E1,-7.338039577E-3,-3.844082355E-3,6.180763245E-3,1.033564842E-2
4.852864047E1,-9.666398168E-3,-6.188958883E-3,8.502006531E-3,1.428378734E-2
4.853346719E1,-2.511344850E-3,8.124440908E-3,-1.055240631E-2,1.355236776E-2
4.853829386E1,2.269633114E-3,9.626448154E-4,-3.344535828E-3,4.154977667E-3
4.854312052E1,-4.912078381E-3,8.068591356E-3,-1.043701172E-2,1.407699876E-2
4.854794719E1,-9.661048651E-3,8.025884628E-3,-3.231048584E-3,1.296882262E-2
4.855277386E1,7.013857365E-3,-6.282627583E-3,-5.577087402E-3,1.094392564E-2
4.855760052E1,9.312503040E-3,-1.095116138E-2,-3.156661987E-3,1.471785186E-2
4.856242719E1,2.072110772E-3,-1.373082399E-3,-3.130912781E-3,3.997700985E-3
4.856725386E1,-1.225581765E-2,8.125245571E-3,-5.478858948E-3,1.569211832E-2
4.857208052E1,2.067826688E-3,-1.087144017E-2,-1.255130768E-2,1.673318389E-2
4.857690719E1,-2.710945904E-3,-3.637343645E-3,8.910179138E-3,9.998539331E-3
4.858173386E1,-7.418982685E-3,1.133739948E-3,-6.561279297E-4,7.533735740E-3
4.858656052E1,-9.714901447E-3,-5.999356508E-3,-6.504058838E-4,1.143654740E-2
4.859138719E1,-2.529375255E-3,3.566354513E-3,1.729011536E-3,4.701712942E-3
4.859621386E1,4.565358162E-3,5.905181170E-3,-6.589889526E-4,7.493191992E-3
4.860104052E1,1.397383958E-2,1.531395316E-2,-7.773399353E-3,2.214071118E-2
4.860586719E1,-1.228845865E-2,-8.547186852E-3,-7.709503174E-3,1.683737088E-2
4.861069391E1,-1.454464346E-2,5.785882473E-3,1.847267151E-3,1.576183636E-2
4.861552058E1,-1.206549257E-2,1.762661338E-2,4.206657410E-3,2.177084235E-2
4.862034724E1,4.629455507E-3,9.236633778E-4,-2.945899963E-3,5.564471127E-3
4.862517391E1,2.231426537E-3,5.686581135E-3,-5.292892456E-3,8.082770561E-3
4.863000058E1,1.168857515E-2,-1.331898570E-2,-2.875328064E-3,1.795231686E-2
4.863482724E1,-1.209413260E-2,-1.289844513E-3,1.894950867E-3,1.230945088E-2
4.863965391E1,-7.261671126E-3,1.775741577E-2,-2.864837646E-3,1.939755080E-2
4.864448058E1,7.020361722E-3,-3.721654415E-3,-5.212783813E-3,9.503120823E-3
4.864930724E1,-2.026334405E-4,-1.315698028E-2,-4.243850708E-4,1.316538237E-2
4.865413391E1,-4.962496459E-3,1.070633531E-2,1.953125000E-3,1.196104862E-2
4.865896058E1,-1.442759484E-2,-3.595650196E-3,1.937866211E-3,1.499464967E-2
4.866378724E1,-1.195111871E-2,1.778623462E-2,-7.569313049E-3,2.272606170E-2
4.866861391E1,-1.661222428E-2,-6.066262722E-3,-9.878158569E-3,2.025693846E-2
4.867344058E1,1.206099987E-4,-6.020069122E-3,-7.423400879E-3,9.558381642E-3
4.867826724E1,-4.611872137E-3,-3.601670265E-3,4.503250122E-3,7.383810328E-3
4.868309396E1,-6.961256266E-3,3.542304039E-3,2.092361450E-3,8.086098141E-3
4.868792063E1,-1.166479290E-2,1.062709093E-2,2.075195312E-3,1.591568065E-2
4.869274729E1,-2.344778925E-2,1.071870327E-3,-3.137588501E-4,2.347437265E-2
4.869757396E1,-4.255890846E-3,1.058608294E-3,6.808280945E-3,8.098515163E-3
4.870240063E1,-8.981116116E-3,-8.446425200E-3,-3.681182861E-4,1.233442566E-2
4.870722729E1,1.243387908E-2,-5.978286266E-3,-1.460075378E-2,2.008788856E-2
4.871205396E1,2.822116017E-3,-1.542401314E-2,-4.986763000E-3,1.645394558E-2
4.871688063E1,-4.306614399E-3,-3.435403109E-3,6.918907166E-3,8.844218364E-3
4.872170729E1,5.174957216E-3,-1.764810085E-2,4.487037659E-3,1.893064058E-2
4.872653396E1,5.146123469E-3,-1.041626930E-2,1.393985748E-2,1.814664927E-2
4.873136063E1,1.220694184E-2,-3.157079220E-3,1.145076752E-2,1.703222402E-2
4.873618729E1,1.443310827E-2,1.639872789E-3,-7.627487183E-3,1.640677780E-2
4.874101396E1,4.747092724E-3,1.114258170E-2,-5.189895630E-3,1.317676109E-2
4.874584063E1,-1.903793961E-2,6.329119205E-3,-2.773284912E-3,2.025319737E-2
4.875066729E1,1.435451210E-2,-7.936060429E-3,9.115219116E-3,1.876486856E-2
4.875549396E1,-9.479641914E-3,1.822710037E-2,4.293441772E-3,2.098867411E-2
4.876032063E1,-1.650500298E-2,1.809972525E-2,1.884460449E-3,2.456758776E-2
4.876514735E1,-2.115821838E-2,-3.440618515E-3,-9.997367859E-3,2.365281009E-2
4.876997401E1,-2.013772726E-3,2.986216545E-2,-4.215240479E-4,2.993295656E-2
4.877480068E1,-1.856367290E-2,-3.582507372E-3,6.702423096E-3,2.005908238E-2
4.877962735E1,-2.791543305E-2,3.561317921E-3,9.019851685E-3,2.955185463E-2
4.878445401E1,7.895506918E-3,3.526955843E-3,-7.665634155E-3,1.155596790E-2
4.878928068E1,7.245019078E-4,-8.341997862E-3,-1.471900940E-2,1.693408011E-2
4.879410735E1,-6.387598813E-3,3.587901592E-3,2.013206482E-3,7.597858696E-3
4.879893401E1,-6.321780384E-3,3.553986549E-3,-5.121231079E-3,8.878216903E-3
4.880376068E1,-1.340267062E-2,1.298198104E-2,-2.706527710E-3,1.885440807E-2
4.880858735E1,1.516782492E-2,8.094489574E-3,-7.431983948E-3,1.873013774E-2
4.881341401E1,-4.014998674E-3,1.039525867E-2,-7.370948792E-3,1.336085713E-2
4.881824068E1,-1.351720840E-2,-1.342487335E-2,-2.563476562E-3,1.922273548E-2
4.882306735E1,-8.673727512E-3,3.263264894E-3,6.948471069E-3,1.158290538E-2
4.882789401E1,-1.813712716E-2,-1.485168934E-3,-2.288818359E-4,1.819927183E-2
4.883272068E1,9.821578860E-4,8.014082909E-3,-2.269744873E-4,8.077231976E-3
4.883754740E1,-1.413837075E-3,7.913410664E-3,2.146720886E-3,8.320421514E-3
4.884237401E1,9.258314967E-4,1.021599770E-2,9.247779846E-3,1.381105372E-2
4.884720073E1,1.039470732E-2,-1.709043980E-3,9.171485901E-3,1.396735212E-2
4.885202740E1,-3.944136202E-3,3.046303988E-3,-1.226139069E-2,1.323547808E-2
4.885685406E1,7.938221097E-3,-8.789747953E-3,-1.215839386E-2,1.697355486E-2
4.886168073E1,1.263125986E-2,2.221426368E-2,-1.897811890E-4,2.555500447E-2
4.886650740E1,1.013734192E-2,-1.116633415E-2,1.405048370E-2,2.061234610E-2
4.887133407E1,5.747824907E-4,-1.579421759E-2,-2.675056458E-3,1.602946072E-2
4.887616073E1,2.956315875E-3,1.520973444E-2,-2.803802490E-4,1.549691706E-2
4.888098740E1,-4.173532128E-3,-2.051457763E-2,-9.769439697E-3,2.310212583E-2
4.888581407E1,1.248486340E-2,1.007974148E-3,2.590560913E-2,2.877478776E-2
4.889064073E1,-4.186697304E-3,8.113861084E-3,1.382541656E-2,1.656820205E-2
4.889546740E1,5.790293217E-4,-3.793627024E-3,-5.271911621E-3,6.520731024E-3
4.890029407E1,-1.813605428E-3,9.790956974E-4,1.889228821E-3,2.795886008E-3
4.890512073E1,2.961561084E-3,5.712002516E-3,6.620407104E-3,9.231879929E-3
4.890994740E1,-1.365984976E-2,-6.204366684E-3,1.818656921E-3,1.511268257E-2
4.891477406E1,-1.118806750E-2,1.757147908E-2,6.549835205E-3,2.183643910E-2
4.891960073E1,-1.105216891E-2,1.027283072E-2,4.121780396E-3,1.564194880E-2
4.892442740E1,1.278303564E-2,-4.025548697E-3,4.088401794E-3,1.401164058E-2
4.892925412E1,7.915824652E-3,5.494862795E-3,-6.923675537E-4,9.660909371E-3
4.893408078E1,-6.402373314E-3,-1.674264669E-3,6.432533264E-3,9.228815223E-3
4.893890745E1,-1.647397876E-3,5.482882261E-3,4.006385803E-3,6.987635140E-3
4.894373412E1,-1.676976681E-3,-8.717477322E-3,-7.715225220E-4,8.910774862E-3
4.894856078E1,-1.585763693E-2,-3.874212503E-3,3.982543945E-3,1.680282202E-2
4.895338745E1,-1.336668432E-2,-3.846943378E-3,3.949165344E-3,1.445901552E-2
4.895821412E1,-3.777854145E-3,-1.447051764E-3,-8.306503296E-4,4.129905654E-3
4.896304078E1,-1.797023416E-2,3.277212381E-3,1.547813416E-3,1.833208016E-2
4.896786745E1,3.549754620E-3,5.588889122E-3,-1.033020020E-2,1.226986045E-2
4.897269412E1,3.476023674E-3,1.265627146E-2,8.738517761E-3,1.576786734E-2
4.897752078E1,3.431275487E-3,7.800698280E-3,-3.198623657E-3,9.102512754E-3
4.898234745E1,-3.732599318E-3,-1.759886742E-3,1.581096649E-2,1.634062913E-2
4.898717412E1,-2.272955328E-2,-1.720368862E-3,1.441001892E-3,2.284006891E-2
4.899200078E1,-1.069150120E-2,1.489984989E-2,-9.441375732E-4,1.836314571E-2
4.899682745E1,1.311147958E-2,9.995996952E-3,1.435279846E-3,1.654964894E-2
4.900165412E1,3.467388451E-3,-9.075403214E-3,6.169319153E-3,1.150852836E-2
4.900648084E1,-1.350574195E-3,-6.631910801E-3,1.370429993E-3,6.905387020E-3
4.901130750E1,3.421574831E-3,-1.132741570E-2,-8.131980896E-3,1.435780743E-2
4.901613417E1,-1.368485391E-3,-4.089534283E-3,-1.280879974E-2,1.351526521E-2
4.902096084E1,-2.032585442E-2,6.856620312E-4,-1.032924652E-2,2.281016931E-2
4.902578750E1,-1.067987084E-2,-2.305358648E-2,-5.496978760E-3,2.599508158E-2
4.903061417E1,6.035290658E-3,-6.227433681E-3,1.115894318E-2,1.413250425E-2
4.903544084E1,-8.296452463E-3,9.092390537E-4,1.818370819E-2,2.000762561E-2
4.904026750E1,8.396305144E-3,-1.475602388E-3,8.541107178E-3,1.206755378E-2
4.904509417E1,-8.328840137E-3,3.278136253E-3,-8.141517639E-3,1.209958945E-2
4.904992084E1,-1.296168566E-2,-1.528859138E-3,-1.044750214E-2,1.671804433E-2
4.905474750E1,1.083014905E-2,-1.575773954E-2,1.502990723E-3,1.917961066E-2
4.905957417E1,-1.112766564E-3,-6.167829037E-3,-8.831024170E-4,6.329315471E-3
4.906440084E1,1.077265292E-2,1.289212704E-2,-2.223014832E-2,2.786460990E-2
4.906922750E1,1.176424325E-3,1.989868283E-2,-6.895065308E-4,1.994534963E-2
4.907405417E1,-5.995333195E-3,-1.820909977E-2,-7.802009583E-3,2.069750439E-2
4.907888084E1,-1.214534044E-3,1.044178009E-2,-6.179809570E-4,1.053032596E-2
4.908370750E1,1.152686775E-3,8.006721735E-3,-6.122589111E-4,8.112406592E-3
4.908853417E1,3.529399633E-3,-1.526713371E-3,-1.009750366E-2,1.080495700E-2
4.909336084E1,3.485053778E-3,-1.575592160E-2,-2.894401550E-3,1.639427417E-2
4.909818750E1,-1.275457442E-3,-6.108582020E-3,-9.988784790E-3,1.177783459E-2
4.910301422E1,-3.623425961E-3,-3.660261631E-3,6.706237793E-3,8.455788327E-3
4.910784089E1,1.165978611E-3,1.111686230E-3,1.903533936E-3,2.493750957E-3
4.911266755E1,1.303410530E-2,1.061880589E-2,-4.844665527E-4,1.681908580E-2
4.911749422E1,3.419034183E-3,2.239006758E-2,-2.895545959E-2,3.676171325E-2
4.912232089E1,5.778566003E-3,-1.501202583E-3,-2.610206604E-3,6.516027376E-3
4.912714755E1,5.743853748E-3,-6.268024445E-3,1.876640320E-2,2.060237548E-2
4.913197422E1,5.681052804E-3,5.673140287E-3,-2.744674683E-3,8.484817075E-3
4.913680089E1,3.245890141E-3,5.650401115E-3,-2.720832825E-3,7.061569714E-3
4.914162755E1,5.576796830E-3,1.511940360E-2,-3.252029419E-4,1.611839896E-2
4.914645422E1,-3.946922719E-3,-1.108378172E-2,9.170532227E-3,1.491734150E-2
4.915128089E1,7.936306298E-3,1.747813821E-2,1.146602631E-2,2.235933881E-2
4.915610755E1,7.884457707E-3,5.463391542E-3,1.137065887E-2,1.487633032E-2
4.916093422E1,2.207117528E-2,7.785737514E-3,4.158020020E-3,2.377064613E-2
4.916576089E1,-4.170954227E-3,2.195349336E-2,1.749992371E-3,2.241462030E-2
4.917058755E1,-1.778237522E-3,-6.708711386E-3,-7.756233215E-3,1.040807815E-2
4.917541422E1,-4.152089357E-3,4.030466080E-4,4.171371460E-3,5.899375599E-3
4.918024089E1,1.487901062E-2,1.937839389E-2,-1.721858978E-2,2.988957913E-2
4.918506755E1,-6.587482989E-3,-4.487067461E-3,1.377296448E-2,1.591299020E-2
4.918989422E1,2.942308784E-3,-6.855815649E-3,1.791954041E-3,7.672710634E-3
4.919472094E1,1.239438355E-2,2.746611834E-3,-5.339622498E-3,1.377229787E-2
4.919954761E1,9.873218834E-3,1.461303234E-2,4.196166992E-3,1.812812681E-2
4.920437427E1,1.457937062E-2,2.788007259E-4,1.788139343E-3,1.469126338E-2
4.920920094E1,7.324300706E-3,-2.101123333E-3,6.520271301E-3,1.002866082E-2
4.921402761E1,-1.173473150E-2,2.657502890E-3,1.719474792E-3,1.215412845E-2
4.921885427E1,-1.402391493E-2,2.601146698E-3,1.356887817E-2,1.968630512E-2
4.922368094E1,5.061082542E-3,1.209551096E-2,8.710861206E-3,1.574150707E-2
4.922850761E1,-4.428274930E-3,1.907914877E-2,3.891944885E-3,1.996924564E-2
4.923333427E1,5.114451051E-3,9.365499020E-3,6.230354309E-3,1.235667820E-2
4.923816094E1,-2.062603831E-3,2.135217190E-3,-9.422302246E-4,3.114688557E-3
4.924298761E1,7.459558547E-3,-2.305805683E-4,1.805019379E-2,1.953222150E-2
4.924781427E1,2.930313349E-4,-2.041161060E-4,-8.201599121E-3,8.209370188E-3
4.925264094E1,-1.630615443E-2,1.168683171E-2,1.084995270E-2,2.280776581E-2
4.925746761E1,-1.855809987E-2,4.495322704E-3,-3.475189209E-3,1.940845014E-2
4.926229427E1,-4.151016474E-3,-1.212811470E-2,-5.818367004E-3,1.407748197E-2
4.926712094E1,-1.758478582E-3,4.578441381E-3,8.466720581E-3,9.784668099E-3
4.927194761E1,-4.161708057E-3,-7.328480482E-3,-5.842208862E-3,1.025464990E-2
4.927677427E1,3.145127743E-2,4.621535540E-3,-1.528453827E-2,3.527263179E-2
4.928160099E1,-6.791882217E-3,-4.942387342E-3,-8.039474487E-3,1.162712375E-2
4.928642766E1,-9.122252464E-3,9.301841259E-3,-8.544921875E-4,1.305641213E-2
4.929125433E1,-4.315413535E-3,-1.210707426E-2,1.526832581E-3,1.294354120E-2
4.929608099E1,-4.265166819E-3,2.226412296E-3,-7.977485657E-3,9.316052657E-3
4.930090766E1,-6.616592407E-3,-9.661585093E-3,-1.265621185E-2,1.724254100E-2
4.930573432E1,-1.830622554E-3,1.414310932E-2,-6.866455078E-4,1.427761192E-2
4.931056099E1,-6.575226784E-3,-9.708613157E-3,4.065513611E-3,1.241044631E-2
4.931538766E1,5.549117923E-4,-4.886955023E-3,8.776664734E-3,1.006082006E-2
4.932021432E1,1.951925457E-2,4.611045122E-3,-3.161430359E-3,2.030412958E-2
4.932504099E1,-1.387783885E-2,4.567623138E-3,6.356239319E-3,1.593296490E-2
4.932986766E1,7.550448179E-3,6.897419691E-3,-5.561828613E-3,1.164120284E-2
4.933469432E1,1.933699101E-2,2.089500427E-3,-7.888793945E-3,2.098852790E-2
4.933952099E1,4.923626781E-3,2.038180828E-3,8.787155151E-3,1.027669098E-2
4.934434766E1,2.464711666E-3,-9.847551584E-3,-1.264381409E-2,1.621465727E-2
4.934917432E1,2.400018275E-3,1.870444417E-2,-3.046989441E-3,1.910236802E-2
4.935400099E1,-4.752717912E-3,1.933395863E-3,-6.494522095E-4,5.171859945E-3
4.935882766E1,-4.757262766E-3,-2.833157778E-3,-1.250934601E-2,1.367998792E-2
4.936365433E1,-7.107123733E-3,1.376742125E-2,-1.003360748E-2,1.845877500E-2
4.936848099E1,2.458766103E-3,1.124554873E-2,1.913070679E-3,1.166909321E-2
4.937330771E1,-7.038973272E-3,1.589295268E-2,-2.847671509E-3,1.761369702E-2
4.937813438E1,-2.360543609E-2,3.920614719E-3,-7.569313049E-3,2.509745670E-2
4.938296104E1,-4.440605640E-3,-1.035401225E-2,-3.881454468E-4,1.127276386E-2
4.938778771E1,2.670899034E-3,3.964900970E-3,-2.758026123E-3,5.519134846E-3
4.939261438E1,7.408693433E-3,3.927201033E-3,-7.481575012E-3,1.123768708E-2
4.939744104E1,2.586245537E-3,8.664786816E-3,4.446983337E-3,1.007684759E-2
4.940226771E1,1.678704470E-2,8.617103100E-3,-5.080223083E-3,1.954144320E-2
4.940709438E1,-1.187158376E-2,1.091349125E-2,-9.785652161E-3,1.886260269E-2
4.941192104E1,1.668784022E-2,1.316124201E-2,-9.704589844E-3,2.336410423E-2
4.941674771E1,1.650378108E-2,-1.160889864E-3,-9.623527527E-3,1.913987297E-2
4.942157438E1,6.830573082E-3,1.216977835E-3,1.181125641E-2,1.369830433E-2
4.942640104E1,-2.886374295E-2,-8.289366961E-3,-4.897117615E-3,3.042714286E-2
4.943122771E1,6.983466446E-3,-5.880981684E-3,-7.230758667E-3,1.164639945E-2
4.943605438E1,1.643023640E-2,-1.295495033E-2,-4.796981812E-3,2.146612310E-2
4.944088104E1,-1.691275090E-2,3.700047731E-3,4.732131958E-3,1.794782909E-2
4.944570771E1,-9.610511363E-3,-8.199542761E-3,4.693031311E-3,1.347660836E-2
4.945053438E1,-9.546197951E-3,1.355975866E-3,1.651763916E-2,1.912592401E-2
4.945536104E1,1.187351346E-2,1.080262661E-2,-7.349967957E-3,1.765500191E-2
4.946018771E1,-4.850536585E-3,-1.299166679E-2,-9.660720825E-3,1.690090643E-2
4.946501438E1,-1.909071952E-2,6.065428257E-3,4.655838013E-3,2.056506308E-2
4.946984104E1,1.664583385E-2,1.264750957E-3,-9.620666504E-3,1.926760503E-2
4.947466771E1,-1.198155433E-2,5.965769291E-3,-2.422332764E-3,1.360204924E-2
4.947949443E1,1.183217764E-2,3.538489342E-3,1.420783997E-2,1.882509100E-2
4.948432110E1,6.972044706E-3,1.302540302E-2,9.345054626E-3,1.748143522E-2
4.948914776E1,-1.439934224E-2,1.077264547E-3,4.522323608E-3,1.513119184E-2
4.949397443E1,-7.177330554E-3,1.093477011E-3,1.160335541E-2,1.368749877E-2
4.949880110E1,-1.187822223E-2,-1.078471541E-2,-7.475852966E-3,1.770001772E-2
4.950362776E1,2.443112433E-3,1.164913177E-3,-9.786605835E-3,1.015398812E-2
4.950845443E1,-2.307884395E-3,-8.312106133E-3,-7.330894470E-3,1.132075318E-2
4.951328110E1,9.851157665E-5,6.048232317E-3,-2.521514893E-3,6.553537674E-3
4.951810776E1,-2.319343388E-3,-8.214950562E-3,4.617691040E-3,9.705041835E-3
4.952293443E1,2.429969609E-3,1.080298424E-2,-2.540588379E-3,1.136062543E-2
4.952776110E1,-6.474554539E-6,1.067873836E-2,-2.521514893E-3,1.097239865E-2
4.953258776E1,-4.766277969E-3,5.839020014E-3,-1.199245453E-2,1.416441054E-2
4.953741443E1,7.123768330E-3,-3.676980734E-3,-4.772186279E-3,9.329631526E-3
4.954224110E1,1.410967857E-2,-3.621816635E-3,2.385139465E-3,1.476107975E-2
4.954706776E1,1.400637627E-2,-1.780438423E-2,7.112503052E-3,2.374368071E-2
4.955189443E1,-1.225619763E-2,2.027621865E-2,-7.186889648E-3,2.475865114E-2
4.955672110E1,4.470400512E-3,-1.077413559E-2,1.660156250E-2,2.028985845E-2
4.956154776E1,2.016946673E-3,-1.139372587E-3,-9.637832642E-3,9.912318690E-3
4.956637443E1,1.144835353E-2,-8.224338293E-3,-6.580352783E-5,1.409641334E-2
4.957120110E1,-5.246922374E-4,-1.287767291E-2,-9.555816650E-3,1.604441938E-2
4.957602776E1,-1.242803782E-2,-2.226686478E-2,1.430511475E-5,2.550038423E-2
4.958085443E1,-7.594481111E-3,-5.475491285E-3,-7.103919983E-3,1.175256684E-2
4.958568115E1,6.719544530E-3,-5.463421345E-3,-4.672050476E-3,9.840188369E-3
4.959050782E1,8.991427720E-3,-1.022645831E-2,1.096725464E-4,1.361757137E-2
4.959533448E1,-1.485647261E-2,6.464272738E-3,4.854202271E-3,1.691345264E-2
4.960016115E1,-5.256079137E-3,1.115149260E-2,7.186889648E-3,1.427002235E-2
4.960498782E1,-4.814416170E-4,-1.267489791E-2,-1.660156250E-2,2.089250345E-2
4.960981448E1,1.851297915E-3,-7.857412100E-3,1.440048218E-4,8.073844578E-3
4.961464115E1,8.940428495E-3,-7.796913385E-3,7.262229919E-3,1.390910146E-2
4.961946782E1,-2.196726203E-2,-1.963025331E-2,-2.290725708E-3,2.954919408E-2
4.962429448E1,-4.440322518E-4,-2.890080214E-3,-2.272605896E-3,3.703304719E-3
4.962912115E1,-4.552677274E-4,-4.685521126E-4,-2.252578735E-3,2.345404175E-3
4.963394782E1,-4.079788923E-4,-5.185902119E-3,-6.978988647E-3,8.704384533E-3
4.963877448E1,-1.225470752E-2,6.717056036E-3,-2.174377441E-3,1.414300588E-2
4.964360115E1,1.636465639E-2,-7.551372051E-3,4.962921143E-3,1.869373651E-2
4.964842782E1,2.005271614E-3,1.389205456E-2,1.441383362E-2,2.011886909E-2
4.965325448E1,4.375733435E-3,-5.182266235E-3,5.626678467E-5,6.782779105E-3
4.965808115E1,-9.913802147E-3,1.383966208E-2,7.175445557E-3,1.847448885E-2
4.966290782E1,1.391191781E-2,4.228115082E-3,1.185989380E-2,1.876367488E-2
4.966773448E1,-2.799905837E-3,1.815319061E-3,-1.434040070E-2,1.472351684E-2
4.967256115E1,4.297919571E-3,-1.718753576E-2,1.525878906E-5,1.771676413E-2
4.967738782E1,-5.215153098E-3,-2.811700106E-3,1.525878906E-5,5.924838576E-3
4.968221448E1,4.304915667E-3,-2.763748169E-3,-4.728317261E-3,6.966174485E-3
4.968704115E1,-2.184760571E-2,-7.491141558E-3,-1.892662048E-2,2.986054319E-2
4.969186787E1,-5.128733814E-3,-2.407279611E-2,9.703636169E-3,2.645683235E-2
4.969669448E1,1.388213784E-2,-2.550154924E-3,-2.242088318E-3,1.429139605E-2
4.970152120E1,-4.565566778E-4,-1.314580441E-4,-9.342193604E-3,9.354266756E-3
4.970634787E1,-1.233209670E-2,-1.437231898E-2,7.346153259E-3,2.031280703E-2
4.971117453E1,-3.798529506E-4,-7.109373808E-3,1.668930054E-4,7.121470177E-3
4.971600120E1,2.039693296E-3,-2.250611782E-3,9.659767151E-3,1.012604086E-2
4.972082787E1,4.379808903E-3,-2.177774906E-3,8.773803711E-5,4.892149582E-3
4.972565453E1,-1.702756435E-2,2.393743396E-2,7.205963135E-3,3.024672870E-2
4.973048120E1,-2.604864538E-3,2.377331257E-3,4.773139954E-3,5.934634629E-3
4.973530787E1,6.892599165E-3,1.424682140E-2,2.360343933E-3,1.600159576E-2
4.974013453E1,-7.387854159E-3,-9.546995163E-3,-1.901245117E-2,2.252107469E-2
4.974496120E1,2.151161432E-3,7.137745619E-3,-1.410865784E-2,1.595710293E-2
4.974978787E1,1.398271322E-2,-7.426738739E-5,2.617835999E-3,1.422585147E-2
4.975461453E1,-7.505528629E-3,1.175716519E-2,-6.896018982E-3,1.556017259E-2
4.975944120E1,-2.684623003E-3,-9.759217501E-3,-4.467010498E-3,1.106362100E-2
4.976426787E1,4.439771175E-3,6.899058819E-3,2.686500549E-3,8.632836491E-3
4.976909453E1,-1.696979254E-2,4.464656115E-3,2.664566040E-3,1.774843445E-2
4.977392120E1,-9.754724801E-3,-1.455995440E-2,2.641677856E-3,1.772358288E-2
4.977874787E1,-7.345549762E-3,-1.918873191E-2,-1.161861420E-2,2.360416763E-2
4.978357453E1,-7.270053029E-3,-1.191481948E-2,-2.029418945E-3,1.410443673E-2
