"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.222469420E-1,5.738779902E-3,1.003205776E-2,1.258468628E-2,1.708654753E-2
6.270743380E-1,9.195841849E-4,5.229294300E-3,2.989768982E-3,6.093428634E-3
6.319016820E-1,-6.203129888E-3,-6.652027369E-3,5.931854248E-4,9.114831730E-3
6.367290260E-1,3.283184022E-3,1.241335273E-2,2.962112427E-3,1.317743273E-2
6.415564210E-1,-3.919731826E-3,-2.322724462E-2,7.683753967E-3,2.477719244E-2
6.463837650E-1,8.602067828E-4,-1.117157936E-2,7.619857788E-3,1.355014295E-2
6.512111090E-1,-1.812851802E-2,-1.345363259E-2,-4.307746887E-3,2.298260383E-2
6.560384530E-1,-1.365765929E-3,-3.881514072E-3,7.591247559E-3,8.634726838E-3
6.608658490E-1,-1.081415638E-2,-1.571607590E-2,2.413845062E-2,3.076695985E-2
6.656931920E-1,1.114759594E-3,3.424584866E-3,-2.163887024E-3,4.201532757E-3
6.705205880E-1,-1.550111175E-2,5.766332150E-3,9.718894958E-3,1.918311682E-2
6.753479320E-1,-8.249696344E-3,-8.463174105E-3,1.487731934E-4,1.181968439E-2
6.801752760E-1,6.057851017E-3,5.813091993E-3,1.438331604E-2,1.665441016E-2
6.850026190E-1,-3.509778529E-3,-3.729403019E-3,2.670288086E-5,5.121299176E-3
6.898300150E-1,1.073010638E-2,1.528227329E-2,9.517669678E-3,2.095874748E-2
6.946573590E-1,8.270356804E-3,5.660921335E-3,2.320289612E-3,1.028730168E-2
6.994847030E-1,2.241102792E-2,-1.507192850E-3,-7.191658020E-3,2.358486269E-2
7.043120990E-1,-1.576745883E-2,-1.526445150E-3,7.103919983E-3,1.736111954E-2
7.091394420E-1,-1.800430939E-2,-6.262183189E-3,9.418487549E-3,2.126212601E-2
7.139667860E-1,-5.986262113E-3,-1.095834374E-2,1.883125305E-2,2.259505971E-2
7.187941820E-1,-1.308273152E-2,3.309547901E-3,1.392650604E-2,1.939222890E-2
7.236215260E-1,-5.852509290E-3,5.652368069E-3,1.618194580E-2,1.811233005E-2
7.284488690E-1,-3.486730158E-3,-1.515835524E-3,4.182815552E-3,5.652520718E-3
7.332762650E-1,-3.513541073E-3,1.035875082E-2,1.601219177E-2,1.939172439E-2
7.381036090E-1,1.264058053E-3,-1.594424248E-3,1.113414764E-2,1.131853680E-2
7.429309530E-1,6.031047553E-3,-8.673012257E-3,3.922462463E-3,1.126855749E-2
7.477582960E-1,3.610454500E-3,9.175240993E-4,1.338291168E-2,1.389170822E-2
7.525856920E-1,5.955800414E-3,-1.092779636E-2,1.408576965E-3,1.252487050E-2
7.574130360E-1,3.506626934E-3,2.000826597E-2,6.141662598E-3,2.122138448E-2
7.622403800E-1,5.852837116E-3,3.228932619E-3,-1.027107239E-3,6.762888247E-3
7.670677760E-1,5.805566907E-3,1.740780473E-2,3.725051880E-3,1.872464376E-2
7.718951190E-1,1.013971865E-3,-4.095643759E-3,8.440971375E-3,9.436759745E-3
7.767224630E-1,5.753837526E-3,7.800459862E-3,2.023506165E-2,2.243683445E-2
7.815498590E-1,1.279787347E-2,-1.729339361E-3,1.532077789E-2,2.003752518E-2
7.863772030E-1,7.948007435E-3,1.017624140E-2,1.282215118E-2,1.819709516E-2
7.912045460E-1,3.137513995E-3,5.975961685E-4,1.034259796E-2,1.082452991E-2
7.960319420E-1,-4.002645612E-3,3.140816092E-2,5.508422852E-3,3.213777321E-2
8.008592860E-1,-1.114171743E-2,-4.449516535E-3,2.207374573E-2,2.512342165E-2
8.056866300E-1,-6.328724325E-3,-2.336889505E-2,5.350112915E-4,2.421661093E-2
8.105140260E-1,5.532551557E-3,-6.595641375E-3,5.274772644E-3,1.009627844E-2
8.153413690E-1,1.026397198E-2,-4.170238972E-3,1.472187042E-2,1.842480618E-2
8.201687130E-1,-1.117495075E-2,-8.854508400E-3,7.482528687E-3,1.610186569E-2
8.249960570E-1,-2.528631687E-2,1.022896171E-2,2.165794373E-2,3.482952777E-2
8.298234530E-1,-1.083470508E-2,5.395382643E-3,9.613037109E-3,1.545676132E-2
8.346507960E-1,1.061407104E-2,1.486870646E-2,1.190662384E-2,2.180606859E-2
8.394781400E-1,1.287393272E-2,2.420437336E-2,4.687309265E-3,2.781295924E-2
8.443055360E-1,-3.870196640E-3,1.922520995E-2,1.176643372E-2,2.286998212E-2
8.491328800E-1,-1.101142541E-2,-7.039248943E-3,6.922721863E-3,1.478940814E-2
8.539602240E-1,5.662806332E-3,-1.169946790E-2,2.119064331E-3,1.316948588E-2
8.587876190E-1,2.225547098E-2,-1.632070541E-2,1.396656036E-2,3.093115294E-2
8.636149630E-1,-1.628093421E-3,-9.097576141E-3,1.622295380E-2,1.867085455E-2
8.684423070E-1,7.879558951E-3,4.673004150E-4,1.846027374E-2,2.007703976E-2
8.732697030E-1,7.817495614E-3,-2.086588740E-2,1.118850708E-2,2.493353536E-2
8.780970460E-1,6.665140390E-4,3.034234047E-3,2.295970917E-2,2.316892450E-2
8.829243900E-1,-1.122907177E-2,5.379229784E-3,1.412391663E-3,1.253088249E-2
8.877517860E-1,-4.014302045E-3,-1.127821207E-2,1.400947571E-3,1.205302213E-2
8.925791300E-1,7.966868579E-4,-1.724392176E-3,6.134986877E-3,6.422328418E-3
8.974064740E-1,7.969677448E-3,5.406171083E-3,-3.407478333E-3,1.021534889E-2
9.022338170E-1,3.160052001E-3,-1.789182425E-3,6.111145020E-3,7.108670470E-3
9.070612130E-1,7.882036269E-3,2.939820290E-3,1.080513000E-2,1.369378960E-2
9.118885570E-1,-1.110571995E-2,7.687836885E-3,3.596305847E-3,1.397759877E-2
9.167159010E-1,-8.637737483E-3,-4.213899374E-3,1.543235779E-2,1.818034993E-2
9.215432960E-1,-1.568289474E-2,-4.181087017E-3,1.530361176E-2,2.230773876E-2
9.263706400E-1,1.532599144E-2,1.483449340E-2,9.384155273E-4,2.135014828E-2
9.311979840E-1,8.054006845E-3,7.560431957E-3,9.298324585E-4,1.108565497E-2
9.360253800E-1,7.961262017E-3,5.092710257E-3,-6.196975708E-3,1.130132287E-2
9.408527240E-1,8.372589946E-4,9.764373302E-3,2.232837677E-2,2.438442941E-2
9.456800670E-1,-1.337524503E-2,2.182126045E-4,1.502513885E-2,2.011714677E-2
9.505074630E-1,-1.367602497E-3,4.930466413E-3,1.015377045E-2,1.137008751E-2
9.553348070E-1,3.393154591E-3,1.197624207E-2,2.948760986E-3,1.279214851E-2
9.601621510E-1,-8.525159210E-3,4.696756601E-3,1.716041565E-2,1.972860176E-2
9.649895460E-1,-1.360055059E-3,2.252817154E-3,7.525444031E-3,7.972279646E-3
9.698168900E-1,8.144319057E-3,-7.259786129E-3,-2.028465271E-3,1.109725637E-2
9.746442340E-1,-2.039454505E-2,-1.188921928E-2,2.735137939E-3,2.376493178E-2
9.794715780E-1,-1.267161220E-3,1.196530461E-2,1.457881927E-2,1.890280888E-2
9.842989740E-1,1.298429072E-2,4.773557186E-3,-2.151489258E-3,1.400026999E-2
9.891263170E-1,1.525152288E-2,9.477108717E-3,7.357597351E-3,1.940512249E-2
9.939536610E-1,3.261525184E-3,-4.812240601E-3,1.204204559E-2,1.337183862E-2
9.987810570E-1,1.035763323E-2,1.180607080E-2,-4.668235779E-3,1.638463608E-2
1.003608401E0,-3.963422030E-3,-9.679943323E-3,4.860877991E-3,1.153421657E-2
1.008435744E0,-6.272543222E-3,-4.855811596E-3,1.905727386E-2,2.064227197E-2
1.013263140E0,-6.188496947E-3,-2.444952726E-3,9.407043457E-3,1.152248909E-2
1.018090484E0,1.053423807E-2,9.437382221E-3,4.583358765E-3,1.486746557E-2
1.022917828E0,-1.415405422E-3,9.385496378E-3,-2.572059631E-3,9.833941505E-3
1.027745171E0,-3.773942590E-3,1.407980919E-2,6.941795349E-3,1.614534584E-2
1.032572567E0,-8.456479758E-3,-1.685824990E-2,6.884574890E-3,2.007759973E-2
1.037399911E0,-1.265853643E-3,-7.199317217E-3,1.157283783E-2,1.368806521E-2
1.042227255E0,-3.625635058E-3,1.661625504E-2,4.360198975E-3,1.755723487E-2
1.047054651E0,-5.965746939E-3,7.013022900E-3,9.070396423E-3,1.292457806E-2
1.051881994E0,3.607269377E-3,6.981313229E-3,1.374149323E-2,1.582971139E-2
1.056709338E0,-1.065753028E-2,-4.943728447E-3,6.508827209E-3,1.343086871E-2
1.061536734E0,-1.531297341E-2,2.184569836E-3,2.306461334E-2,2.777113409E-2
1.066364078E0,6.201308221E-3,-9.729593992E-3,8.633613586E-3,1.441043047E-2
1.071191421E0,1.798528805E-2,-1.439642906E-2,8.562088013E-3,2.457716638E-2
1.076018817E0,2.021188848E-2,4.762411118E-3,-9.994506836E-4,2.078941791E-2
1.080846161E0,-1.557645202E-2,2.376616001E-3,1.562023163E-2,2.218706373E-2
1.085673505E0,-2.019090205E-2,1.081824303E-5,1.549053192E-2,2.544856031E-2
1.090500901E0,6.081614643E-3,8.285045624E-6,1.298904419E-2,1.434229320E-2
1.095328244E0,-1.057564840E-2,9.467929602E-3,5.761146545E-3,1.531916576E-2
1.100155588E0,3.462798521E-2,2.268075943E-3,1.045799255E-2,3.624377376E-2
1.104982984E0,1.064236835E-2,1.648402214E-2,-1.493453979E-3,1.967773856E-2
1.109810328E0,-3.682103008E-3,1.634433866E-2,8.916854858E-4,1.677767539E-2
1.114637671E0,1.061765477E-2,4.312008619E-3,-1.489639282E-3,1.155625529E-2
1.119465015E0,1.100733876E-3,1.871258020E-3,2.225208282E-2,2.235773718E-2
1.124292411E0,-1.219280064E-3,-1.235496998E-2,-4.034042358E-3,1.305394288E-2
1.129119755E0,1.068602875E-2,1.150372624E-2,7.448196411E-4,1.571883215E-2
1.133947099E0,8.255876601E-3,1.943111420E-3,-6.378173828E-3,1.061208188E-2
1.138774494E0,1.056251302E-2,-7.537841797E-3,3.167152405E-3,1.335726749E-2
1.143601838E0,5.704142153E-3,9.132415056E-3,7.886886597E-3,1.334695556E-2
1.148429182E0,-1.458447427E-3,-2.869129181E-3,3.073692322E-3,4.450455667E-3
1.153256578E0,-6.218727678E-3,-1.708498597E-2,1.016521454E-2,2.083028819E-2
1.158083921E0,-3.791473806E-3,-3.056526184E-4,2.964019775E-3,4.822251587E-3
1.162911265E0,8.106049150E-3,2.096712589E-3,5.312919617E-3,9.916216585E-3
1.167738609E0,-1.479703933E-3,9.195417166E-3,7.641792297E-3,1.204749808E-2
1.172566005E0,9.362474084E-4,1.997858286E-3,9.949684143E-3,1.019137927E-2
1.177393349E0,-8.589763194E-3,-7.541984320E-3,1.223945618E-2,1.674723400E-2
1.182220692E0,8.123774081E-3,-5.137920380E-3,9.762763977E-3,1.370056538E-2
1.187048088E0,-3.806829453E-3,-2.724558115E-3,9.681701660E-3,1.075409292E-2
1.191875432E0,-1.401752234E-3,9.131163359E-3,7.227897644E-3,1.172968704E-2
1.196702776E0,-1.562481001E-2,1.904755831E-3,9.538650513E-3,1.840512527E-2
1.201530171E0,1.535646431E-2,-2.888679504E-3,-3.337860107E-5,1.562583052E-2
1.206357515E0,-3.750976175E-3,-1.001504064E-2,2.132320404E-2,2.385476665E-2
1.211184859E0,-1.798368618E-2,1.142188907E-2,-2.584457397E-3,2.146047386E-2
1.216012203E0,8.299667388E-3,8.980602026E-3,-2.561569214E-3,1.249389164E-2
1.220839599E0,3.517560661E-3,4.157423973E-3,9.324073792E-3,1.079795162E-2
1.225666942E0,1.117918640E-3,1.120975614E-2,-9.737014771E-3,1.489019246E-2
1.230494286E0,-6.007492542E-3,-1.024204493E-2,4.582405090E-3,1.272744622E-2
1.235321682E0,-1.179885119E-3,1.116755605E-2,1.878070831E-2,2.188198898E-2
1.240149026E0,1.234613359E-3,1.580506563E-3,1.625156403E-2,1.637484670E-2
1.244976369E0,5.942374468E-3,-3.180742264E-3,6.625175476E-3,9.451025646E-3
1.249803765E0,-1.194015145E-3,-3.127455711E-3,8.942604065E-3,9.548655343E-3
1.254631109E0,-3.525167704E-3,-1.496821642E-2,8.868217468E-3,1.775160813E-2
1.259458453E0,1.551801525E-2,-1.244369149E-2,1.677513123E-3,1.996167091E-2
1.264285796E0,-3.591813147E-3,-7.596671581E-3,4.035949707E-3,9.321986421E-3
1.269113192E0,-1.067797095E-2,-2.731621265E-3,1.824092865E-2,2.131225695E-2
1.273940536E0,2.732122131E-2,-3.091990948E-4,6.225585938E-3,2.802325210E-2
1.278767880E0,3.339085728E-3,-1.217359304E-2,1.091957092E-2,1.669080256E-2
1.283595276E0,9.419731796E-4,4.506200552E-3,1.320075989E-2,1.398045845E-2
1.288422619E0,-1.408018172E-3,1.161423326E-2,1.071929932E-2,1.586746064E-2
1.293249963E0,1.009427011E-3,-3.495216370E-4,1.138687134E-3,1.561318883E-3
1.298077359E0,1.523982175E-2,1.860490441E-2,1.128196716E-3,2.407628424E-2
1.302904703E0,5.565386266E-3,-2.908527851E-3,3.491401672E-3,7.184910868E-3
1.307732046E0,-6.342850626E-3,6.604820490E-3,3.461837769E-3,9.789776734E-3
1.312559390E0,8.614808321E-4,-2.915114164E-3,3.434181213E-3,4.586244697E-3
1.317386786E0,-8.634675294E-3,-5.266129971E-3,1.052379608E-2,1.459589073E-2
1.322214130E0,-1.412287354E-3,1.923173666E-3,1.043701172E-2,1.070627695E-2
1.327041474E0,9.446442127E-4,1.904845238E-3,-1.337909698E-2,1.354699318E-2
1.331868869E0,-1.463834196E-3,1.612398028E-2,1.995372772E-2,2.569585182E-2
1.336696213E0,3.267448395E-3,4.093497992E-3,1.503944397E-2,1.592538288E-2
1.341523557E0,-6.219521165E-3,-1.970112324E-2,1.253986359E-2,2.416743427E-2
1.346350953E0,1.759291813E-2,6.562322378E-3,5.712509155E-4,1.878566397E-2
1.351178296E0,3.212608397E-3,8.877933025E-3,5.664825439E-4,9.458300587E-3
1.356005640E0,1.030599698E-2,-3.092020750E-3,5.306243896E-3,1.199709925E-2
1.360832984E0,-1.350615546E-2,-7.843703032E-3,1.475238800E-2,2.148424689E-2
1.365660380E0,1.980111189E-2,-6.622672081E-4,1.700210571E-2,2.610735967E-2
1.370487724E0,-1.717288047E-3,1.772135496E-3,-4.493713379E-3,5.126695074E-3
1.375315067E0,7.821381092E-3,-7.707506418E-3,-4.455566406E-3,1.185038942E-2
1.380142411E0,-1.359510422E-2,6.562054157E-3,-1.153755188E-2,1.900006623E-2
1.384969807E0,7.277652621E-4,-5.359351635E-3,-1.144123077E-2,1.265519869E-2
1.389797151E0,1.015835628E-2,-5.715191364E-4,-1.854896545E-3,1.034212152E-2
1.394624494E0,5.301263183E-3,1.838457584E-2,-4.213333130E-3,1.959204421E-2
1.399451890E0,7.604327053E-3,8.678793907E-3,5.311965942E-3,1.270292233E-2
1.404279234E0,-1.143954694E-2,-1.040828228E-2,-1.852989197E-3,1.557655749E-2
1.409106578E0,-6.566666067E-3,-8.617341518E-4,2.189064026E-2,2.287058853E-2
1.413933974E0,-4.166785628E-3,1.516044140E-3,2.408123016E-2,2.448603967E-2
1.418761317E0,-6.532657892E-3,8.648961782E-3,1.913642883E-2,2.199279581E-2
1.423588661E0,6.419420242E-4,-1.518347859E-2,-7.629394531E-6,1.519704478E-2
1.428416005E0,-1.122422516E-2,2.047523856E-2,4.735946655E-3,2.382536076E-2
1.433243401E0,-1.665841788E-3,-3.485172987E-3,1.181316376E-2,1.242868849E-2
1.438070744E0,-4.051525146E-3,6.003707647E-3,6.967544556E-3,1.005017605E-2
1.442898088E0,7.305629551E-4,1.234680414E-3,-7.325172424E-3,7.464335805E-3
1.447725484E0,7.844634354E-3,-5.896538496E-3,-4.892349243E-3,1.096551574E-2
1.452552828E0,3.035012633E-3,-8.251845837E-3,7.011413574E-3,1.124562945E-2
1.457380171E0,-1.734528691E-3,-1.527479291E-2,-1.640319824E-4,1.537383474E-2
1.462207515E0,-1.716479659E-3,1.489311457E-3,-2.535820007E-3,3.405104131E-3
1.467034911E0,3.047183156E-3,-5.615085363E-3,9.351730347E-3,1.132560680E-2
1.471862255E0,6.514601409E-4,1.547902822E-3,-2.591133118E-3,3.087778214E-3
1.476689599E0,6.475448608E-4,-1.033172011E-2,2.177238464E-3,1.057847447E-2
1.481516994E0,3.016542643E-3,-1.502293348E-2,6.902694702E-3,1.680581013E-2
1.486344338E0,1.485837065E-2,1.591801643E-2,6.844520569E-3,2.282546576E-2
1.491171682E0,2.185575105E-2,-3.200173378E-3,6.787300110E-3,2.310805934E-2
1.495999026E0,-1.394733787E-2,-1.978597045E-2,-5.133628845E-3,2.474605030E-2
1.500826421E0,-1.620247588E-2,-5.386084318E-3,6.772994995E-3,1.836854894E-2
1.505653765E0,-1.132017374E-2,-5.977451801E-4,2.570056915E-2,2.808955122E-2
1.510481109E0,2.985812724E-3,1.367118955E-2,-6.141662598E-4,1.400691620E-2
1.515308505E0,5.365602672E-3,-1.969480515E-2,8.881568909E-3,2.226111650E-2
1.520135849E0,-8.913852274E-3,1.822799444E-3,-7.802009583E-3,1.198543757E-2
1.524963192E0,7.773160934E-3,4.148751497E-3,-5.366325378E-3,1.031657007E-2
1.529790536E0,6.507635117E-4,-6.340146065E-4,-5.750656128E-4,1.075252588E-3
1.534617932E0,6.478950381E-4,-5.406200886E-3,-5.317687988E-3,7.610820031E-3
1.539445276E0,6.158128381E-4,1.361945271E-2,6.590843201E-3,1.514291689E-2
1.544272619E0,5.537234247E-4,-5.508661270E-3,8.908271790E-3,1.048853016E-2
