"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.656635930E-1,7.510000141E-4,1.008599997E-2,-2.978100069E-2,3.145154048E-2
1.706602070E-1,-1.541999984E-3,9.305000305E-3,-2.261999995E-2,2.450765579E-2
1.756565780E-1,-6.254000124E-3,3.781999927E-3,-2.743200026E-2,2.838891825E-2
1.806531920E-1,-1.081999973E-3,-1.254000003E-3,-3.700999916E-2,3.704704141E-2
1.856497320E-1,3.770000068E-3,-3.439000109E-3,-3.221400082E-2,3.261566297E-2
1.906463450E-1,-3.771000076E-3,-6.619999767E-4,-2.023600042E-2,2.059500907E-2
1.956427320E-1,-5.900000222E-3,6.630000193E-3,-1.783300005E-2,1.991940752E-2
2.006392640E-1,4.220999777E-3,-1.175999991E-3,-2.263199911E-2,2.305227101E-2
2.056356500E-1,1.517000026E-3,-8.301000111E-3,-1.784699969E-2,1.974141053E-2
2.106322650E-1,-1.067999983E-3,-7.544000167E-3,-1.303699985E-2,1.510019628E-2
2.156288050E-1,3.741000080E-3,-6.866000127E-3,-1.540900022E-2,1.727930343E-2
2.206254180E-1,-1.432999969E-3,-6.238999777E-3,-1.778900065E-2,1.890574386E-2
2.256218000E-1,-3.766000038E-3,3.916999791E-3,-2.974100038E-2,3.023330527E-2
2.306184130E-1,1.304000034E-3,1.267999993E-3,-3.692499921E-2,3.696976882E-2
2.356149300E-1,-3.727999981E-3,-3.629999934E-3,-3.693500161E-2,3.729972155E-2
2.406113150E-1,-3.439999884E-3,-8.200000157E-4,-3.451900184E-2,3.469967561E-2
2.456078510E-1,6.291000172E-3,-5.441000219E-3,-2.014599927E-2,2.179546864E-2
2.506044610E-1,8.019999950E-4,-1.210399996E-2,-3.382999916E-3,1.259343907E-2
2.556008480E-1,-8.929999545E-3,-1.106499974E-2,1.436999999E-3,1.429139881E-2
2.605974750E-1,-8.156999946E-3,-1.012900006E-2,-3.303000005E-3,1.341801399E-2
2.655940160E-1,-2.653999953E-3,-9.259000421E-3,-8.047999814E-3,1.255161765E-2
2.705906290E-1,-4.794999957E-3,-6.054999772E-3,-1.040999964E-2,1.296237398E-2
2.755870450E-1,4.330000083E-4,-7.229999756E-4,-3.198999912E-3,3.308144254E-3
2.805835810E-1,7.491999771E-3,-3.155000042E-3,-3.202999942E-3,8.737464991E-3
2.855802020E-1,4.470999818E-3,-7.770999800E-3,-1.518100034E-2,1.763068486E-2
2.905765880E-1,1.732000033E-3,-2.278000116E-3,-2.474099956E-2,2.490594644E-2
2.955732260E-1,4.033000208E-3,2.772999927E-3,-2.473199926E-2,2.521163237E-2
3.005697660E-1,8.531000465E-3,4.997999873E-3,-2.234799974E-2,2.443749300E-2
3.055661600E-1,7.850999944E-3,-1.559999946E-4,-2.476999909E-2,2.598490698E-2
3.105627730E-1,-2.239000052E-3,-1.780000021E-4,-2.238800004E-2,2.250038558E-2
3.155593140E-1,-4.286000039E-3,-2.070000046E-4,-1.759300008E-2,1.810873539E-2
3.205557030E-1,-6.271000020E-3,-1.420000044E-4,-2.237099968E-2,2.323375200E-2
3.255523170E-1,-8.939999971E-4,-6.900000153E-5,-2.475200035E-2,2.476823607E-2
3.305489320E-1,8.813000284E-3,-2.284999937E-3,-2.234699950E-2,2.413044934E-2
3.355454830E-1,8.004000410E-3,3.650000144E-4,-1.756599918E-2,1.930703433E-2
3.405418670E-1,-2.321999986E-3,5.067000166E-3,-1.040000003E-2,1.179941419E-2
3.455385100E-1,-9.275999852E-3,9.344000369E-3,-1.999299973E-2,2.393897563E-2
3.505350500E-1,-3.749999916E-3,8.596999571E-3,-2.957900055E-2,3.103043948E-2
3.555314300E-1,6.107000168E-3,7.942000404E-3,-2.959600091E-2,3.124570517E-2
3.605280430E-1,3.148999996E-3,1.610000036E-4,-2.483999915E-2,2.503932267E-2
3.655245840E-1,4.349999945E-4,-6.965999957E-3,-2.005599998E-2,2.123576030E-2
3.705212060E-1,2.734000096E-3,-3.922000062E-3,-1.045800000E-2,1.149898279E-2
3.755175930E-1,2.426000079E-3,-3.456000006E-3,-5.661000032E-3,7.062317876E-3
3.805141290E-1,-2.540000132E-4,-6.520000170E-4,-1.283300016E-2,1.285206260E-2
3.855107500E-1,-5.090000108E-3,6.618000101E-3,-2.001399919E-2,2.168562174E-2
3.905071360E-1,-9.499999695E-3,1.328799967E-2,-1.763099991E-2,2.403483071E-2
3.955036830E-1,-8.747000247E-3,1.219699997E-2,-2.244099975E-2,2.699769048E-2
4.005002980E-1,-5.760000087E-3,1.360700000E-2,-2.964599989E-2,3.312421108E-2
4.054969330E-1,1.770999981E-3,7.837999612E-3,-2.249000035E-2,2.388243695E-2
4.104933190E-1,6.246999837E-3,-2.345999936E-3,-2.251899987E-2,2.348689162E-2
4.154898650E-1,7.619999815E-4,-2.186999889E-3,-2.492100000E-2,2.502838096E-2
4.204864800E-1,6.479999865E-4,5.249999929E-3,-2.730599977E-2,2.781366619E-2
4.254828770E-1,5.469999742E-4,4.978999961E-3,-3.210600093E-2,3.249438329E-2
4.304794900E-1,-4.323999863E-3,-2.435999922E-3,-2.732799947E-2,2.777500001E-2
4.354760310E-1,-8.786000311E-3,-4.548000172E-3,-1.773500070E-2,2.030783979E-2
4.404724440E-1,-1.049000025E-2,-6.506000180E-3,-2.009999938E-2,2.358766879E-2
4.454690580E-1,-4.964999855E-3,-3.605999984E-3,-2.006999962E-2,2.098712329E-2
4.504655930E-1,-2.203000011E-3,-3.244000021E-3,-1.526100002E-2,1.575674036E-2
4.554619780E-1,-2.080000006E-3,-7.716000080E-3,-1.524799969E-2,1.721524185E-2
4.604585910E-1,2.820000052E-3,-9.410000406E-3,-1.522000041E-2,1.811488119E-2
4.654551860E-1,2.512000035E-3,-6.171000190E-3,-1.040999964E-2,1.235959061E-2
4.704517270E-1,2.218999900E-3,-5.615000147E-3,-5.607999861E-3,8.240257863E-3
4.754481220E-1,4.236999899E-3,-3.349999897E-4,-1.038799994E-2,1.122385566E-2
4.804447350E-1,1.337699965E-2,-2.809999860E-4,-1.996999979E-2,2.403796938E-2
4.854412750E-1,5.094999913E-3,4.585000221E-3,-2.238399908E-2,2.340992665E-2
4.904376600E-1,-2.580000088E-3,9.045000188E-3,-8.039999753E-3,1.237376357E-2
4.954342730E-1,-4.600000102E-5,1.068599988E-2,-5.669999868E-3,1.209717355E-2
5.004308190E-1,2.372999908E-3,2.602000022E-3,-1.527599990E-2,1.567666118E-2
5.054274320E-1,2.104999963E-3,9.496999905E-3,-1.529300027E-2,1.812456590E-2
5.104238190E-1,-7.825000212E-3,1.112100016E-2,-1.293100044E-2,1.876480869E-2
5.154203350E-1,-9.618000127E-3,7.807000075E-3,-1.294900011E-2,1.792015013E-2
5.204169510E-1,7.079999777E-4,9.568000212E-3,-8.166999556E-3,1.259951482E-2
5.254135710E-1,7.749000099E-3,4.087000154E-3,-8.193000220E-3,1.199482494E-2
5.304099580E-1,2.219999908E-3,3.755999962E-3,-1.779600047E-2,1.832303381E-2
5.354064800E-1,-2.819000045E-3,3.481999971E-3,-1.541899983E-2,1.605666967E-2
5.404028670E-1,-2.490000043E-4,8.290000260E-4,-1.302899979E-2,1.305772100E-2
5.453994800E-1,2.095999895E-3,7.910000277E-4,-1.303000003E-2,1.322118744E-2
5.503961100E-1,1.846999978E-3,-1.637000008E-3,-1.303599961E-2,1.326757189E-2
5.553926500E-1,-7.740000146E-4,-6.357000209E-3,-1.543399971E-2,1.670984365E-2
5.603890500E-1,6.407999899E-3,-8.167999797E-3,-2.978000045E-2,3.153770933E-2
5.653856630E-1,3.527000081E-3,-4.991999827E-3,-3.455200046E-2,3.508846716E-2
5.703822040E-1,-3.785999957E-3,-2.071999945E-3,-1.538299955E-2,1.597697264E-2
5.753785780E-1,-8.212000132E-3,4.339999869E-4,-1.058300026E-2,1.340243249E-2
5.803751920E-1,-5.189000163E-3,4.220000119E-4,-1.535900030E-2,1.621735789E-2
5.853718020E-1,-2.416000003E-3,2.820000052E-3,-3.211100027E-2,3.232500262E-2
5.903683430E-1,1.440000051E-4,9.851000272E-3,-3.929400072E-2,4.051026332E-2
5.953647130E-1,-7.077000104E-3,1.630000025E-2,-2.016600035E-2,2.687827206E-2
6.003613270E-1,-4.029000178E-3,1.266799960E-2,-1.780200005E-2,2.221761153E-2
6.053578670E-1,1.093299966E-2,1.162999962E-2,-2.979500033E-2,3.380132272E-2
6.103542520E-1,2.223500051E-2,1.139999949E-3,-2.026199922E-2,3.010387782E-2
6.153508650E-1,5.688999780E-3,-3.580000019E-3,3.236800060E-2,3.305856290E-2
6.203474060E-1,-7.958000153E-2,2.057299949E-2,3.713500127E-2,9.019552800E-2
6.253440090E-1,-8.282800019E-2,3.753700107E-2,-8.012600243E-2,1.212009915E-1
6.303403960E-1,1.720239967E-1,-3.960200027E-2,-1.303309947E-1,2.194236588E-1
6.353369040E-1,1.362069994E-1,-6.169600040E-2,6.105599925E-2,1.615133994E-1
6.403335190E-1,-2.806139886E-1,6.766799837E-2,8.492700011E-2,3.008916150E-1
6.453301490E-1,3.526699916E-2,-2.255699970E-2,-6.804800034E-2,7.989436660E-2
6.503265350E-1,1.491480023E-1,-3.957099840E-2,-3.453300148E-2,1.581250097E-1
6.553230720E-1,-9.613099694E-2,2.877799980E-2,-8.015500009E-2,1.284296145E-1
6.603196870E-1,6.562999636E-2,-2.593800053E-2,1.346000005E-3,7.058249081E-2
6.653160740E-1,-6.197199970E-2,1.686899923E-2,1.327900030E-2,6.558524019E-2
6.703125960E-1,2.242299914E-2,-3.978000022E-3,-1.300899964E-2,2.622688404E-2
6.753092120E-1,2.292799950E-2,-6.099999882E-3,-4.416000098E-2,5.012991967E-2
6.803055980E-1,-7.503800094E-2,3.535500169E-2,-3.699500114E-2,9.082570032E-2
6.853021980E-1,8.449400216E-2,-3.919300064E-2,2.049800009E-2,9.537030832E-2
6.902987380E-1,-1.144800037E-1,3.580800071E-2,-2.503100038E-2,1.225334042E-1
6.952953520E-1,1.201210022E-1,-3.433400020E-2,4.448699951E-2,1.326158809E-1
7.002917380E-1,-2.631499991E-2,-1.728400029E-2,-1.088500023E-1,1.133116891E-1
7.052882940E-1,-1.008879989E-1,5.874700099E-2,8.565999568E-3,1.170597062E-1
7.102849090E-1,2.097119987E-1,-1.089000031E-1,1.337100007E-2,2.366793542E-1
7.152812960E-1,-2.512339950E-1,8.220999688E-2,-8.243899792E-2,2.768992456E-1
7.202778940E-1,9.303499758E-2,8.224000223E-3,1.164570004E-1,1.492828788E-1
7.252745100E-1,1.763869971E-1,-1.317760050E-1,-8.484800160E-2,2.359586227E-1
7.302710410E-1,-3.249999881E-1,1.406880021E-1,-1.158780009E-1,3.726202051E-1
7.352674260E-1,1.552679986E-1,9.367000312E-3,1.260920018E-1,2.002375714E-1
7.402640390E-1,2.191980034E-1,-1.761389971E-1,-5.856100097E-2,2.872317911E-1
7.452605800E-1,-3.623760045E-1,1.238619983E-1,-1.326230019E-1,4.052740109E-1
7.502571930E-1,1.074699964E-2,9.677100182E-2,1.309870034E-1,1.632106610E-1
7.552535650E-1,3.547030091E-1,-2.133390009E-1,-5.783000030E-3,4.139579654E-1
7.602501010E-1,-2.091780007E-1,-1.271000016E-3,-2.092600018E-1,2.958830846E-1
7.652467170E-1,-2.632359862E-1,2.435699999E-1,5.206599832E-2,3.623953608E-1
7.702433320E-1,3.118120134E-1,-7.407300174E-2,1.715340018E-1,3.635071596E-1
7.752397190E-1,1.901730001E-1,-2.550710142E-1,-1.113300025E-1,3.370776790E-1
7.802363320E-1,-3.504830003E-1,1.141159981E-1,-1.803030074E-1,4.103290984E-1
7.852328720E-1,-1.577170044E-1,2.626419961E-1,1.072470024E-1,3.245880330E-1
7.902292570E-1,3.461509943E-1,-1.234939992E-1,1.570570022E-1,3.996725918E-1
7.952258610E-1,1.689410061E-1,-2.859170139E-1,-1.137550026E-1,3.510410275E-1
8.002224020E-1,-3.242819905E-1,1.026989967E-1,-1.610459983E-1,3.763531678E-1
8.052187910E-1,-2.008080035E-1,3.311870098E-1,1.025450006E-1,4.006546729E-1
8.102154040E-1,2.898559868E-1,-2.722599916E-2,1.809639931E-1,3.427910660E-1
8.152119540E-1,2.682119906E-1,-3.485380113E-1,-6.608299911E-2,4.447284340E-1
8.202085680E-1,-1.925310045E-1,-7.441399992E-2,-2.163249999E-1,2.990019008E-1
8.252049540E-1,-3.243179917E-1,3.467249870E-1,-9.867000394E-3,4.748660170E-1
8.302015680E-1,6.445500255E-2,1.974920034E-1,1.955720037E-1,2.853172750E-1
8.351981080E-1,3.439149857E-1,-2.862719893E-1,4.167500138E-2,4.494062472E-1
8.401947220E-1,9.735599905E-2,-3.242929876E-1,-2.047089934E-1,3.956638780E-1
8.451910840E-1,-2.938449979E-1,1.377049983E-1,-1.583490074E-1,3.610844187E-1
8.501876980E-1,-2.375510037E-1,3.990739882E-1,8.591900021E-2,4.723056235E-1
8.551842280E-1,1.795690060E-1,6.343299896E-2,1.713739932E-1,2.561987876E-1
8.601806130E-1,3.345589936E-1,-3.707099855E-1,-2.784899995E-2,5.001311631E-1
8.651772260E-1,2.878000028E-2,-2.576150000E-1,-2.308419943E-1,3.471048876E-1
8.701737670E-1,-3.086329997E-1,2.321529984E-1,-1.318909973E-1,4.080987360E-1
8.751704090E-1,-2.080720067E-1,4.062899947E-1,1.216769964E-1,4.724095799E-1
8.801667960E-1,1.872690022E-1,3.196400031E-2,1.807450056E-1,2.622215353E-1
8.851634090E-1,3.127709925E-1,-3.827880025E-1,-2.558900043E-2,4.949819649E-1
8.901599340E-1,2.561499923E-2,-2.639890015E-1,-2.165469974E-1,3.424016986E-1
8.951565470E-1,-2.970719934E-1,2.286469936E-1,-1.295460016E-1,3.966275122E-1
9.001529250E-1,-2.213609964E-1,4.198429883E-1,9.528700262E-2,4.840954848E-1
9.051495380E-1,1.608330011E-1,6.101499870E-2,1.806750000E-1,2.494665106E-1
9.101460780E-1,3.220719993E-1,-3.730390072E-1,1.261899993E-2,4.929986945E-1
9.151424680E-1,7.725200057E-2,-3.174409866E-1,-1.879840046E-1,3.769278944E-1
9.201390820E-1,-2.714119852E-1,1.534450054E-1,-1.511839926E-1,3.465060389E-1
9.251356410E-1,-2.672699988E-1,4.254100025E-1,5.228599906E-2,5.051145891E-1
9.301320260E-1,8.536099643E-2,1.355150044E-1,1.688389927E-1,2.327174716E-1
9.351286240E-1,3.223879933E-1,-3.405950069E-1,3.423999995E-2,4.702247916E-1
9.401252390E-1,1.542689949E-1,-3.740679920E-1,-1.760540009E-1,4.412717945E-1
9.451217710E-1,-2.249280065E-1,5.605600029E-2,-1.942750067E-1,3.024527426E-1
9.501181560E-1,-3.131459951E-1,4.203889966E-1,-1.212100033E-2,5.243417220E-1
9.551147690E-1,-1.400000043E-2,2.480950058E-1,1.691280007E-1,3.005851169E-1
9.601112940E-1,2.836399972E-1,-2.373930067E-1,9.185600281E-2,3.811097124E-1
9.651079080E-1,2.215709984E-1,-4.017919898E-1,-1.210850030E-1,4.745440848E-1
9.701042850E-1,-1.299369931E-1,-7.726799697E-2,-2.040179968E-1,2.539238243E-1
9.751008990E-1,-3.173840046E-1,3.536689878E-1,-4.792499915E-2,4.776098458E-1
9.800974390E-1,-1.087979972E-1,3.474940062E-1,1.670150012E-1,4.006034188E-1
9.850940620E-1,2.350279987E-1,-1.032660007E-1,1.518760026E-1,2.982756229E-1
9.900904480E-1,2.752229869E-1,-4.155820012E-1,-4.459999874E-2,5.004450541E-1
9.950869710E-1,-2.069899999E-2,-2.267320007E-1,-2.042450011E-1,3.058625005E-1
1.000083586E0,-2.891860008E-1,2.531290054E-1,-1.220619977E-1,4.032393430E-1
1.005079973E0,-2.094929963E-1,4.278349876E-1,7.873799652E-2,4.828351315E-1
1.010076586E0,1.333339959E-1,6.820800155E-2,1.616799980E-1,2.203876306E-1
1.015073127E0,3.207280040E-1,-3.734929860E-1,2.477199957E-2,4.929270890E-1
1.020069749E0,1.430660039E-1,-3.633170128E-1,-1.662559956E-1,4.243915519E-1
1.025066136E0,-2.089319974E-1,6.821600348E-2,-1.868769974E-1,2.884943930E-1
1.030062749E0,-3.009589911E-1,4.313740134E-1,-3.591800109E-2,5.272095945E-1
1.035059290E0,-2.908699960E-2,2.796759903E-1,1.404770017E-1,3.143222886E-1
1.040055899E0,2.769579887E-1,-2.107460052E-1,1.325770020E-1,3.724194781E-1
1.045052286E0,2.536709905E-1,-4.300369918E-1,-6.366799772E-2,5.033233550E-1
1.050048899E0,-6.205800176E-2,-1.538430005E-1,-1.681330055E-1,2.361939287E-1
1.055045439E0,-2.935009897E-1,3.145219982E-1,-7.655300200E-2,4.369522633E-1
1.060042053E0,-1.822970062E-1,4.289390147E-1,7.618100196E-2,4.722546155E-1
1.065038410E0,1.514710039E-1,3.362200037E-2,1.519179940E-1,2.171473712E-1
1.070035024E0,3.016430140E-1,-3.882769942E-1,2.705300041E-2,4.924219704E-1
1.075031568E0,1.113499999E-1,-3.530200124E-1,-1.543159932E-1,4.010428623E-1
1.080027953E0,-2.163529992E-1,8.223000169E-2,-1.844999939E-1,2.959909478E-1
1.085024552E0,-2.886900008E-1,4.249010086E-1,-3.597300127E-2,5.149532411E-1
1.090021093E0,-1.547400001E-2,2.666780055E-1,1.260579973E-1,2.953764073E-1
1.095017706E0,2.728999853E-1,-2.106679976E-1,9.902299941E-2,3.586934089E-1
1.100014088E0,2.549340129E-1,-4.396019876E-1,-6.847699732E-2,5.127673523E-1
1.105010701E0,-5.122699961E-2,-1.793150008E-1,-2.016409934E-1,2.746582698E-1
1.110007242E0,-3.122709990E-1,2.842420042E-1,-1.339240074E-1,4.429924756E-1
1.115003832E0,-2.233459949E-1,4.300400019E-1,5.004800111E-2,4.871577148E-1
1.120000219E0,1.182669997E-1,8.477900177E-2,1.617330015E-1,2.175594772E-1
1.124996846E0,3.092159927E-1,-3.486379981E-1,7.030099630E-2,4.712803984E-1
1.129993462E0,1.587959975E-1,-3.839240074E-1,-1.088190004E-1,4.294826971E-1
1.134990006E0,-1.682440042E-1,1.031999942E-3,-1.677280068E-1,2.375706090E-1
1.139986391E0,-3.020739853E-1,4.058859944E-1,-4.774500057E-2,5.082044059E-1
1.144982951E0,-9.458599985E-2,3.547379971E-1,1.358869970E-1,3.914726477E-1
1.149979567E0,2.172079980E-1,-1.013190001E-1,1.422619969E-1,2.787172940E-1
1.154976182E0,2.901290059E-1,-4.209469855E-1,-2.305999957E-2,5.117645633E-1
1.159972584E0,5.052699894E-2,-2.725850046E-1,-2.018759996E-1,3.429423881E-1
1.164969197E0,-2.501850128E-1,1.752379984E-1,-1.914789975E-1,3.605067311E-1
1.169965746E0,-2.668560147E-1,4.429970086E-1,7.094000001E-3,5.172125356E-1
1.174962131E0,2.348200046E-2,2.090259939E-1,1.594810039E-1,2.639648861E-1
1.179958744E0,2.844749987E-1,-2.611930072E-1,8.703699708E-2,3.958828751E-1
1.184955290E0,2.271379977E-1,-4.140900075E-1,-9.949900210E-2,4.826616370E-1
1.189951903E0,-1.032769978E-1,-7.678200305E-2,-2.111330032E-1,2.472625312E-1
1.194948285E0,-3.216489851E-1,3.638260067E-1,-8.141099662E-2,4.923973834E-1
1.199944898E0,-2.384700067E-2,2.347850055E-1,1.598290056E-1,2.850227873E-1
1.204941439E0,3.277730048E-1,-2.065040022E-1,5.386200175E-2,3.911267836E-1
1.209938072E0,-1.283950061E-1,-3.598700091E-2,-1.424369961E-1,1.951118645E-1
1.214934459E0,-8.891099691E-2,9.682799876E-2,3.505900130E-2,1.360513149E-1
1.219930995E0,1.390130073E-1,-5.029400066E-2,-2.013500035E-2,1.491962497E-1
1.224927702E0,-6.447599828E-2,2.349999920E-2,-5.134699866E-2,8.570833442E-2
1.229924242E0,1.310900040E-2,7.358000148E-3,-1.059400011E-2,1.839072853E-2
1.234920632E0,5.293999985E-2,-2.905499935E-2,-3.217700124E-2,6.842657364E-2
1.239917245E0,-8.820100129E-2,4.045699909E-2,-1.542400010E-2,9.825520435E-2
1.244913781E0,7.056500018E-2,-2.522899956E-2,-7.045099884E-2,1.028555536E-1
1.249910165E0,6.635999773E-3,-1.196000027E-3,2.527200058E-2,2.615608767E-2
1.254906779E0,-1.472620070E-1,4.180600122E-2,-6.093500182E-2,1.647632085E-1
1.259903343E0,1.843879968E-1,-6.926500052E-2,-4.641800001E-2,2.023640393E-1
1.264899956E0,-4.747600108E-2,1.583999954E-2,4.444399849E-2,6.693388728E-2
1.269896582E0,-1.923249960E-1,7.149200141E-2,-6.807699800E-2,2.161816089E-1
1.274892969E0,1.338720024E-1,-2.775900066E-2,-1.134120002E-1,1.776360237E-1
1.279889505E0,1.370809972E-1,-4.854600132E-2,2.053700015E-2,1.468662058E-1
1.284886135E0,-1.316590011E-1,2.507900074E-2,9.944800287E-2,1.668920433E-1
1.289882751E0,-1.047099978E-1,2.951600030E-2,-1.297799964E-2,1.095618838E-1
1.294879146E0,8.877900243E-2,-1.630000025E-2,-1.158360019E-1,1.468515598E-1
1.299875760E0,8.445700258E-2,-1.903299987E-2,-7.520200312E-2,1.146759855E-1
1.304872300E0,-2.749300003E-2,9.472999722E-3,3.726899996E-2,4.727135637E-2
1.309868685E0,-5.391800031E-2,1.562800072E-2,7.797999680E-2,9.608467654E-2
1.314865221E0,-2.086000051E-3,6.467999890E-3,-3.410999896E-3,7.604034395E-3
1.319861823E0,1.675399952E-2,1.289100014E-2,-9.203000367E-2,9.442666975E-2
1.324858438E0,-1.370999962E-3,1.224900037E-2,-1.016549990E-1,1.023994945E-1
1.329854825E0,4.155000206E-3,2.214000095E-3,-3.701199964E-2,3.731023908E-2
1.334851443E0,2.016999992E-3,-7.453999948E-3,1.566199958E-2,1.746220591E-2
1.339847984E0,-7.629000116E-3,-2.395000076E-3,-5.878000055E-3,9.924139901E-3
1.344844592E0,-7.149999961E-3,3.000000106E-6,-6.572300196E-2,6.611078199E-2
1.349841207E0,3.710000019E-4,2.880000102E-4,-6.809899956E-2,6.810061913E-2
1.354837589E0,2.564999973E-3,-8.915999904E-3,-2.499599941E-2,2.666222545E-2
1.359834126E0,2.416000003E-3,-1.766600087E-2,1.333700027E-2,2.226657179E-2
1.364830741E0,-4.863000009E-3,-1.162699983E-2,-9.899999714E-4,1.264183507E-2
1.369827113E0,-9.105999954E-3,-1.166000031E-3,-4.404399917E-2,4.499058406E-2
1.374823726E0,-5.828999914E-3,3.945999779E-3,-4.640800133E-2,4.693879783E-2
1.379820271E0,-6.399999838E-4,3.942000214E-3,-1.527700014E-2,1.579036729E-2
1.384816656E0,3.944000229E-3,-1.148000010E-3,8.651000448E-3,9.576682650E-3
1.389813269E0,3.515999997E-3,-6.080999970E-3,-1.530500036E-2,1.683994812E-2
1.394809885E0,8.057000116E-3,-9.459999856E-4,-5.121200159E-2,5.185054748E-2
1.399806425E0,2.693000017E-3,4.064000212E-3,-5.121599883E-2,5.144751581E-2
1.404803039E0,1.829999965E-4,6.353999954E-3,-2.009500004E-2,2.107642833E-2
1.409799411E0,2.520000096E-3,5.859000143E-3,6.221999880E-3,8.910194480E-3
1.414795948E0,-4.962999839E-3,-4.348999821E-3,-8.170000277E-3,1.050209843E-2
1.419792563E0,-2.206000034E-3,3.113999963E-3,-4.406600073E-2,4.423093773E-2
1.424788950E0,7.662999909E-3,5.359999835E-3,-5.124700069E-2,5.209324569E-2
1.429785563E0,-6.099999882E-5,3.560000041E-4,-2.732500061E-2,2.732738765E-2
1.434782113E0,-4.772999790E-3,3.969999962E-4,-3.379999893E-3,5.862041902E-3
1.439778726E0,2.742999932E-3,2.610000083E-4,-1.295400038E-2,1.324380216E-2
1.444775113E0,4.848999903E-3,2.669999958E-4,-3.450699896E-2,3.484705247E-2
1.449771726E0,-2.680000034E-4,2.729000058E-3,-4.408999905E-2,4.417518853E-2
1.454768328E0,4.647000227E-3,2.717999974E-3,-3.211500123E-2,3.256309935E-2
1.459764868E0,4.435999785E-3,-2.114000032E-3,-3.389999969E-3,5.969856783E-3
1.464761247E0,-5.381000228E-3,5.144999828E-3,-3.392999992E-3,8.181603488E-3
1.469757860E0,-4.782999866E-3,9.389000013E-3,-3.213100135E-2,3.381466630E-2
1.474754401E0,-8.972999640E-3,8.667999879E-3,-4.411400110E-2,4.584423668E-2
1.479750771E0,-8.097999729E-3,3.357999958E-3,-3.214199841E-2,3.331608958E-2
1.484747615E0,4.650999792E-3,-1.530000009E-3,-1.058300026E-2,1.166072869E-2
1.489743997E0,1.137700025E-2,1.015000045E-3,-5.799000151E-3,1.280994780E-2
1.494740533E0,7.943999954E-3,5.725000054E-3,-2.497499995E-2,2.682598336E-2
