"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.116000512E1,-5.132099986E-2,-5.046200007E-2,-1.872839928E-1,2.006378639E-1
3.116500151E1,-2.644949853E-1,3.950000107E-1,-1.055739969E-1,4.869583910E-1
3.116999782E1,-1.676640064E-1,3.781169951E-1,5.408800021E-2,4.171440911E-1
3.117499435E1,1.264259964E-1,-7.056500018E-2,9.162800014E-2,1.713436378E-1
3.117999077E1,2.761420012E-1,-4.358370006E-1,-2.338100038E-2,5.164832689E-1
3.118498708E1,6.159200147E-2,-2.118690014E-1,-1.710450053E-1,2.791745731E-1
3.118998363E1,-2.906239927E-1,3.217439950E-1,-1.369040012E-1,4.546693403E-1
3.119498001E1,-5.026499927E-2,1.938980073E-1,7.812599838E-2,2.150039046E-1
3.119997656E1,2.606459856E-1,-2.176239938E-1,5.814999808E-3,3.396032195E-1
3.120497287E1,-1.469459981E-1,2.838700078E-2,-1.425029933E-1,2.066544248E-1
3.120996926E1,2.632700093E-2,3.596099839E-2,8.576000109E-3,4.538559420E-2
3.121496578E1,1.713100076E-2,-2.699000016E-2,-6.581199914E-2,7.316522758E-2
3.121996216E1,-1.060399972E-2,6.769999862E-3,-5.138299987E-2,5.290075976E-2
3.122495848E1,1.418100018E-2,1.673000050E-3,-2.503599972E-2,2.882188365E-2
3.122995502E1,-3.929299861E-2,2.804600075E-2,-7.293800265E-2,8.746696592E-2
3.123495141E1,9.574899822E-2,-3.387900069E-2,1.086500008E-2,1.021455118E-1
3.123994772E1,-1.496479958E-1,5.746600032E-2,-8.500999957E-2,1.814485158E-1
3.124494425E1,8.666700125E-2,-2.613399923E-2,-6.328900158E-2,1.104520382E-1
3.124994065E1,5.250699818E-2,-1.158799976E-2,2.519199997E-2,5.937931845E-2
3.125493696E1,-1.462330073E-1,6.344100088E-2,-9.460700303E-2,1.853627202E-1
3.125993349E1,4.715900123E-2,-1.108300034E-2,-8.486700058E-2,9.772007000E-2
3.126492990E1,1.200319976E-1,-5.294600129E-2,5.873300135E-2,1.437376949E-1
3.126992644E1,-4.227299988E-2,1.353999972E-2,-3.237799928E-2,5.494245124E-2
3.127492275E1,-8.424200118E-2,4.610599950E-2,-1.544300020E-1,1.818546218E-1
3.127991912E1,-3.556000069E-3,6.980000064E-3,-4.897899926E-2,4.960149096E-2
3.128491566E1,4.291800037E-2,-2.948899940E-2,9.228099883E-2,1.059591364E-1
3.128991198E1,9.650999680E-3,-1.353000058E-3,-3.226400167E-2,3.370368240E-2
3.129490836E1,-1.563899964E-2,2.280900069E-2,-1.687619984E-1,1.710129847E-1
3.129990467E1,5.388999823E-3,2.736000111E-3,-8.734600246E-2,8.755484659E-2
3.130490123E1,-6.711999886E-3,-4.195000045E-3,5.391899869E-2,5.449685667E-2
3.130989761E1,-1.132399961E-2,2.862999914E-3,1.561000012E-2,1.949620064E-2
3.131489415E1,3.034400009E-2,2.258999972E-3,-1.160679981E-1,1.199901730E-1
3.131989055E1,2.124400064E-2,2.530000056E-4,-1.041309983E-1,1.062762267E-1
3.132488686E1,-2.332000062E-2,-6.405999884E-3,-3.591000102E-3,2.444901931E-2
3.132988340E1,-7.544000167E-3,-5.847000051E-3,-1.141999965E-3,9.612674552E-3
3.133487971E1,2.134599909E-2,1.735999947E-3,-8.252599835E-2,8.525963745E-2
3.133987609E1,1.513999980E-2,-5.119000096E-3,-7.776000351E-2,7.938540106E-2
3.134487263E1,-2.303000074E-3,-6.715999916E-3,-1.071000006E-2,1.284961344E-2
3.134986901E1,-1.401599962E-2,-1.424000016E-3,-3.504999913E-3,1.451761158E-2
3.135486556E1,-1.009000000E-3,5.681000184E-3,-7.769999653E-2,7.791393524E-2
3.135986187E1,6.467999890E-3,1.022899989E-2,-8.727899939E-2,8.811408057E-2
3.136485825E1,-8.228999563E-3,7.340000011E-3,-2.026800066E-2,2.307344545E-2
3.136985456E1,-1.004400011E-2,1.986999996E-3,-1.120000030E-3,1.029973336E-2
3.137485109E1,5.011999980E-3,4.110000096E-3,-4.899699986E-2,4.942386306E-2
3.137984747E1,2.436999930E-3,6.306999829E-3,-7.055699825E-2,7.088023150E-2
3.138484378E1,-6.947000045E-3,3.700000001E-3,-3.704100102E-2,3.786801508E-2
3.138984032E1,-1.351900026E-2,1.068199985E-2,-2.027199976E-2,2.660493306E-2
3.139483670E1,1.770999981E-3,1.451699995E-2,-4.422700033E-2,4.658226364E-2
3.139983324E1,1.840999909E-2,6.229000166E-3,-6.342499703E-2,6.633595374E-2
3.140482954E1,1.221599989E-2,1.107000047E-3,-3.953000158E-2,4.138933591E-2
3.140982592E1,-3.072000109E-3,3.531999886E-3,-2.279300056E-2,2.326871467E-2
3.141482222E1,2.066999907E-3,7.984999567E-3,-4.673799872E-2,4.746022789E-2
3.141981876E1,1.400099974E-2,7.342000026E-3,-6.352400035E-2,6.546168023E-2
3.142481514E1,1.058300026E-2,-2.720000048E-4,-4.201800004E-2,4.333112283E-2
3.142981168E1,1.230000053E-4,-1.200000042E-5,-2.527000010E-2,2.527030229E-2
3.143480799E1,4.889000207E-3,2.461999888E-3,-3.723699972E-2,3.763718792E-2
3.143980437E1,6.878999993E-3,-2.420000033E-3,-5.640500039E-2,5.687443283E-2
3.144480091E1,-5.419000052E-3,3.600000055E-4,-4.921700060E-2,4.951573800E-2
3.144979721E1,-1.199099980E-2,-1.909999992E-3,-3.483200073E-2,3.688767343E-2
3.145479382E1,-6.165000144E-3,-4.135999829E-3,-4.677100107E-2,4.735652291E-2
3.145979013E1,6.473999936E-3,-3.634999972E-3,-5.631300062E-2,5.680035157E-2
3.146478650E1,1.394000021E-3,-3.040000098E-3,-4.193300009E-2,4.206615425E-2
3.146978281E1,3.900999902E-3,-4.935999867E-3,-3.472900018E-2,3.529426793E-2
3.147477934E1,1.286000013E-3,-9.088000283E-3,-3.950000182E-2,4.055238204E-2
3.147977573E1,3.692999948E-3,-1.057699975E-2,-5.143800005E-2,5.264388874E-2
3.148477204E1,1.070700027E-2,-2.322999993E-3,-5.140199885E-2,5.255665200E-2
3.148976857E1,2.758000046E-3,5.220000166E-3,-3.704199940E-2,3.750952793E-2
3.149476496E1,1.420000044E-4,2.496999921E-3,-3.706000000E-2,3.714429664E-2
3.149976149E1,2.538000001E-3,2.400000114E-3,-4.663800076E-2,4.676862794E-2
3.150475778E1,2.350999974E-3,-1.519999932E-4,-4.664999992E-2,4.670945083E-2
3.150975416E1,4.679000005E-3,4.800000228E-3,-4.185900092E-2,4.239232243E-2
3.151475044E1,4.406000022E-3,6.916000042E-3,-3.708700091E-2,3.798275305E-2
3.151974698E1,-6.409999914E-4,8.834999986E-3,-4.668800160E-2,4.752091749E-2
3.152474336E1,-5.460000248E-4,1.301100012E-2,-5.388899893E-2,5.544013389E-2
3.152973991E1,-2.737999894E-3,1.445899997E-2,-4.913200065E-2,5.128852515E-2
3.153473622E1,-6.700000085E-5,1.097899955E-2,-4.437499866E-2,4.571305531E-2
3.153973259E1,-3.099999958E-5,5.388000049E-3,-5.158700049E-2,5.186762116E-2
3.154472890E1,1.209999973E-4,5.088000093E-3,-5.398900062E-2,5.422835581E-2
3.154972544E1,2.761000069E-3,3.500000093E-5,-4.441500083E-2,4.450074881E-2
3.155472182E1,3.640000068E-4,1.740000007E-4,-4.440899938E-2,4.441083199E-2
3.155971836E1,-4.323999863E-3,2.696000040E-3,-4.679799825E-2,4.707460070E-2
3.156471475E1,3.369000042E-3,-2.176000038E-3,-4.439299926E-2,4.457379859E-2
3.156971107E1,8.001999930E-3,5.430000019E-4,-3.720400110E-2,3.805869874E-2
3.157470760E1,7.433999795E-3,2.903999994E-3,-3.961199895E-2,4.040801937E-2
3.157970389E1,4.526000004E-3,2.675999887E-3,-4.202999920E-2,4.235760243E-2
3.158470028E1,-2.915000077E-3,-2.209000057E-3,-4.203699902E-2,4.219580777E-2
3.158969681E1,-7.319999859E-3,-8.968000300E-3,-4.440499842E-2,4.588911976E-2
3.159469320E1,-6.558000110E-3,-5.665000062E-3,-4.196099937E-2,4.284652914E-2
3.159968950E1,-1.077999943E-3,-2.589999931E-4,-3.952499852E-2,3.954054467E-2
3.160468604E1,1.532000024E-3,4.674999975E-3,-3.951400146E-2,3.981907784E-2
3.160968235E1,1.524999971E-3,2.108999994E-3,-3.473300114E-2,3.483037287E-2
3.161467874E1,-8.849999867E-4,-2.748999977E-3,-3.473699838E-2,3.485683982E-2
3.161967528E1,4.091000184E-3,4.778000060E-3,-4.429600015E-2,4.474037546E-2
3.162467167E1,3.874999937E-3,6.901999936E-3,-4.910000041E-2,4.973392472E-2
3.162966797E1,-3.393999999E-3,8.965999819E-3,-4.911300167E-2,5.003993727E-2
3.163466451E1,-5.660000024E-4,3.565999912E-3,-4.433700070E-2,4.448377617E-2
3.163966091E1,2.006999915E-3,1.111999969E-3,-4.673000053E-2,4.678629652E-2
3.164465745E1,4.265000112E-3,6.056000013E-3,-5.390999839E-2,5.441647993E-2
3.164965377E1,3.949999809E-3,5.706999917E-3,-4.913999885E-2,4.962773251E-2
3.165465015E1,3.652000101E-3,5.840000231E-4,-4.676700011E-2,4.691300950E-2
3.165964669E1,9.759999812E-4,3.077999922E-3,-4.437499866E-2,4.449232704E-2
3.166464301E1,-1.366000040E-3,5.590000073E-4,-4.438000172E-2,4.440453795E-2
3.166963939E1,6.066999864E-3,-4.137000069E-3,-4.915799946E-2,4.970344221E-2
3.167463593E1,3.295999952E-3,-3.625999903E-3,-5.154399946E-2,5.177639782E-2
3.167963225E1,-1.628000056E-3,1.638000016E-3,-5.153099820E-2,5.158272195E-2
3.168462864E1,3.444999922E-3,8.844999596E-3,-5.152200162E-2,5.238910854E-2
3.168962517E1,1.048300043E-2,8.352999575E-3,-5.393699929E-2,5.557756555E-2
3.169462148E1,4.840999842E-3,-1.766999951E-3,-4.918900132E-2,4.945821893E-2
3.169961787E1,-2.180000010E-4,9.330000030E-4,-4.918599874E-2,4.919532991E-2
3.170461443E1,-4.842999857E-3,3.297999967E-3,-4.918299988E-2,4.953078768E-2
3.170961081E1,-1.888000057E-3,6.709999871E-4,-4.678500071E-2,4.682788781E-2
3.171460713E1,-1.689999946E-3,1.033699978E-2,-4.438000172E-2,4.559927869E-2
3.171960367E1,-3.911999986E-3,2.514000051E-3,-4.918799922E-2,4.940731937E-2
3.172459998E1,-1.041000010E-3,-7.120999973E-3,-5.157199875E-2,5.207171378E-2
3.172959637E1,1.592000015E-3,-3.953000065E-3,-4.675099999E-2,4.694482584E-2
3.173459291E1,1.594000030E-3,3.715000115E-3,-4.433599859E-2,4.451991502E-2
3.173958931E1,1.488000038E-3,5.931000225E-3,-4.673999920E-2,4.713829052E-2
3.174458562E1,-9.970000247E-4,-3.902999917E-3,-5.154100060E-2,5.169818334E-2
3.174958216E1,4.025999922E-3,-3.405000083E-3,-5.391199887E-2,5.416923779E-2
3.175457854E1,3.835000098E-3,1.844999962E-3,-4.911100119E-2,4.929504731E-2
3.175957485E1,1.257000025E-3,6.630999967E-3,-3.953899816E-2,4.011087864E-2
3.176457137E1,1.085000020E-2,1.087099966E-2,-3.237500042E-2,3.583352885E-2
3.176956775E1,9.921000339E-3,2.861999907E-3,-3.721899912E-2,3.862474837E-2
3.177456429E1,2.002000110E-3,-2.050000010E-3,-4.681799933E-2,4.690560271E-2
3.177956068E1,1.969000092E-3,-4.120999947E-3,-5.159600079E-2,5.179774995E-2
3.178455699E1,-4.440000048E-4,-6.103000138E-3,-5.397500098E-2,5.432075549E-2
3.178955353E1,-5.148000084E-3,-3.011999885E-3,-5.155299976E-2,5.189687691E-2
3.179454984E1,-7.158999797E-3,4.590999801E-3,-4.434400052E-2,4.515217535E-2
3.179954622E1,-4.015999846E-3,4.232000094E-3,-5.152300000E-2,5.185226715E-2
3.180454253E1,8.662000299E-3,4.029000178E-3,-5.390600115E-2,5.474595923E-2
3.180953907E1,3.232400119E-2,3.856000025E-3,-4.912900180E-2,5.893529169E-2
3.181453546E1,3.686000034E-2,-1.067100000E-2,-3.244299814E-2,5.025015417E-2
3.181953199E1,-3.408500180E-2,2.331000054E-3,-3.250300139E-2,4.715576326E-2
3.182452839E1,-1.296260059E-1,5.739700049E-2,-9.707999974E-2,1.718192173E-1
3.182952470E1,5.287700146E-2,-1.181800012E-2,-6.819800287E-2,8.710114814E-2
3.183452123E1,1.994439960E-1,-8.968800306E-2,7.298900187E-2,2.305411890E-1
3.183951754E1,-1.465750039E-1,6.106099859E-2,-8.042400330E-2,1.779907234E-1
3.184451392E1,-1.349399984E-2,2.033700049E-2,-1.808290035E-1,1.824686551E-1
3.184951021E1,5.056700110E-2,-2.352800034E-2,2.748199925E-2,6.217594940E-2
3.185450682E1,-8.804500103E-2,2.138200030E-2,2.025300078E-2,9.284016471E-2
3.185950312E1,8.903100342E-2,-1.663099974E-2,-4.907700047E-2,1.030129200E-1
3.186449965E1,-1.413900033E-2,1.847900078E-2,-1.258189976E-1,1.279523543E-1
3.186949596E1,9.356000461E-3,7.309999783E-4,-3.243499994E-2,3.376534210E-2
3.187449235E1,2.302699909E-2,-2.556400001E-2,2.261500061E-2,4.117279485E-2
3.187948889E1,-6.805399805E-2,3.619100153E-2,-7.314500213E-2,1.062606540E-1
3.188448528E1,1.054890007E-1,-2.404999919E-2,-7.788299769E-2,1.333120139E-1
3.188948160E1,-9.211099893E-2,4.062199965E-2,-1.187060028E-1,1.556460667E-1
3.189447813E1,6.686899811E-2,-1.747200079E-2,5.855600163E-2,9.058443049E-2
3.189947452E1,2.540500090E-2,-4.261299968E-2,-7.561500371E-2,9.043732967E-2
3.190447083E1,-1.375270039E-1,9.527099878E-2,-9.469100088E-2,1.922410613E-1
3.190946735E1,2.389190048E-1,-1.087659970E-1,1.068400033E-2,2.627289113E-1
3.191446373E1,-1.953430027E-1,5.372000113E-2,-1.403039992E-1,2.464344526E-1
3.191946027E1,-1.133900043E-2,6.138399988E-2,6.823399663E-2,9.247943917E-2
3.192445658E1,2.412270010E-1,-1.619119942E-1,-6.361500174E-2,2.974102021E-1
3.192945296E1,-2.818070054E-1,1.250440031E-1,-2.000640035E-1,3.675279534E-1
3.193444926E1,4.206499830E-2,6.232799962E-2,1.042350009E-1,1.285269584E-1
3.193944580E1,2.686890066E-1,-2.328570038E-1,-1.815200038E-2,3.560135694E-1
3.194444217E1,-2.761609852E-1,1.196020022E-1,-2.143059969E-1,3.694544478E-1
3.194943870E1,-7.263500243E-2,1.746120006E-1,3.731000051E-2,1.927621085E-1
3.195443501E1,3.289720118E-1,-2.805899978E-1,3.215700015E-2,4.335751423E-1
3.195943141E1,-1.103470027E-1,-4.153800011E-2,-1.855330020E-1,2.198280267E-1
3.196442795E1,-2.661469877E-1,3.551239967E-1,-3.431800008E-2,4.451123423E-1
3.196942426E1,2.354200035E-1,-9.637399763E-2,7.528900355E-2,2.652903307E-1
3.197442065E1,2.112579942E-1,-3.420970142E-1,-1.140680015E-1,4.179375745E-1
3.197941719E1,-2.854369879E-1,2.023289949E-1,-1.636559963E-1,3.862571441E-1
3.198441348E1,-1.749060005E-1,3.240639865E-1,5.415099859E-2,3.722121801E-1
3.198940987E1,2.850979865E-1,-2.540999949E-1,6.072900072E-2,3.866984365E-1
3.199440641E1,1.441989988E-1,-3.212920129E-1,-1.617770046E-1,3.875483300E-1
3.199940272E1,-2.915990055E-1,2.623319924E-1,-1.490149945E-1,4.195873244E-1
3.200439910E1,-1.637260020E-1,3.501139879E-1,6.860999763E-2,3.925472456E-1
3.200939541E1,2.616490126E-1,-2.279800028E-1,6.790000200E-2,3.536177282E-1
3.201439195E1,2.136089951E-1,-4.026570022E-1,-1.402830034E-1,4.769075228E-1
3.201938834E1,-2.017659992E-1,1.279989928E-1,-1.848700047E-1,3.021095484E-1
3.202438487E1,-2.538140118E-1,4.452809989E-1,-2.913000062E-3,5.125477599E-1
3.202938118E1,1.265439987E-1,1.479800045E-2,1.039849967E-1,1.644543826E-1
3.203437756E1,3.026840091E-1,-4.581969976E-1,-3.520800173E-2,5.502742056E-1
3.203937410E1,4.569000099E-3,-1.867559999E-1,-1.852249950E-1,2.630721917E-1
3.204437042E1,-3.020609915E-1,3.948250115E-1,-1.103510037E-1,5.092199685E-1
3.204936680E1,-1.447180063E-1,3.563080132E-1,7.572499663E-2,3.919604275E-1
3.205436334E1,2.287430018E-1,-2.293909937E-1,6.299699843E-2,3.300185005E-1
3.205935974E1,2.480300069E-1,-4.662759900E-1,-9.963600338E-2,5.374565251E-1
3.206435604E1,-9.828600287E-2,-2.380600013E-2,-1.776179969E-1,2.043893755E-1
3.206935257E1,-2.955240011E-1,4.479239881E-1,-7.675600052E-2,5.420902305E-1
3.207434888E1,-6.218300015E-2,2.612879872E-1,7.803899795E-2,2.796930871E-1
3.207934548E1,2.613720000E-1,-2.971979976E-1,5.105800182E-2,3.990600101E-1
3.208434179E1,2.204349935E-1,-4.300079942E-1,-1.066370010E-1,4.948433201E-1
3.208933817E1,-1.189260036E-1,3.094900027E-2,-1.774709970E-1,2.158638221E-1
3.209433449E1,-2.880289853E-1,4.669049978E-1,-6.239100173E-2,5.521355001E-1
3.209933103E1,-6.008199975E-2,2.667779922E-1,9.473200142E-2,2.894036903E-1
3.210432741E1,2.535679936E-1,-2.945770025E-1,6.293799728E-2,3.937429737E-1
3.210932372E1,2.276519984E-1,-4.396409988E-1,-1.115130037E-1,5.074887095E-1
3.211432026E1,-9.786099941E-2,7.379999734E-4,-1.895159930E-1,2.132923614E-1
3.211931657E1,-2.855220139E-1,4.417549968E-1,-7.915800065E-2,5.319175563E-1
3.212431295E1,-9.612599760E-2,3.059299886E-1,7.802099735E-2,3.300312733E-1
3.212930951E1,2.229200006E-1,-2.228190005E-1,7.013300061E-2,3.228935914E-1
3.213430589E1,2.570570111E-1,-4.578979909E-1,-8.293200284E-2,5.316263671E-1
3.213930220E1,-3.486200050E-2,-9.048199654E-2,-1.873050034E-1,2.109158957E-1
3.214429874E1,-2.804880142E-1,3.991630077E-1,-1.078770012E-1,4.996419520E-1
3.214929505E1,-1.679040045E-1,3.820300102E-1,5.420000106E-2,4.208043768E-1
3.215429166E1,1.620129943E-1,-1.100820005E-1,8.454100043E-2,2.133387867E-1
3.215928798E1,2.824909985E-1,-4.720880091E-1,-4.240199924E-2,5.517845432E-1
3.216428437E1,4.824300110E-2,-2.258470058E-1,-1.707839966E-1,2.872306228E-1
3.216928091E1,-2.428479940E-1,3.089849949E-1,-1.389449984E-1,4.168364041E-1
3.217427722E1,-2.292540073E-1,4.454999864E-1,2.332299948E-2,5.015691379E-1
3.217927361E1,7.717700303E-2,4.135200009E-2,1.038509980E-1,1.358355899E-1
3.218427015E1,2.861070037E-1,-4.171220064E-1,5.388999823E-3,5.058428878E-1
3.218926647E1,1.400240064E-1,-3.456569910E-1,-1.495649964E-1,4.018148404E-1
3.219426285E1,-1.685249954E-1,1.538150012E-1,-1.725949943E-1,2.860922242E-1
3.219925940E1,-2.663910091E-1,4.665459991E-1,-3.629500046E-2,5.384669591E-1
3.220425571E1,-2.605300024E-2,2.113970071E-1,9.926199913E-2,2.349902081E-1
3.220925207E1,2.512849867E-1,-3.069599867E-1,5.559799820E-2,4.005742321E-1
3.221424861E1,2.182780057E-1,-4.342780113E-1,-9.726899862E-2,4.956853205E-1
3.221924489E1,-8.009400219E-2,-2.318900079E-2,-1.728830040E-1,1.919409076E-1
3.222424128E1,-2.812210023E-1,4.221349955E-1,-8.403299749E-2,5.141446793E-1
3.222923781E1,-1.447360069E-1,3.477430046E-1,6.600700319E-2,3.824011420E-1
3.223423413E1,1.759860069E-1,-1.486379951E-1,8.204700053E-2,2.445322852E-1
3.223923051E1,2.784149945E-1,-4.688479900E-1,-4.480899870E-2,5.471208215E-1
3.224422681E1,4.441000149E-2,-2.155809999E-1,-1.755799949E-1,2.815594970E-1
3.224922335E1,-2.391590029E-1,3.039180040E-1,-1.389800012E-1,4.109484427E-1
3.225421973E1,-2.257770002E-1,4.456579983E-1,2.808400057E-2,5.003748758E-1
3.225921627E1,8.023499697E-2,4.149900004E-2,1.109900028E-1,1.431034677E-1
3.226421258E1,2.863979936E-1,-4.195039868E-1,5.332000088E-3,5.079722787E-1
3.226920896E1,1.427890062E-1,-3.382599950E-1,-1.472119987E-1,3.955754000E-1
3.227420527E1,-1.754810065E-1,1.582719982E-1,-1.559000015E-1,2.831049620E-1
3.227920180E1,-2.680200040E-1,4.610039890E-1,-2.917999960E-2,5.340513766E-1
3.228419819E1,-2.528800070E-2,1.965519935E-1,8.722899854E-2,2.165203623E-1
3.228919472E1,2.471230030E-1,-3.230299950E-1,4.360400140E-2,4.090470208E-1
3.229419106E1,2.144780010E-1,-4.273760021E-1,-1.139860004E-1,4.915728515E-1
3.229918744E1,-9.553600103E-2,-2.502999967E-3,-1.800290048E-1,2.038230484E-1
3.230418398E1,-2.809369862E-1,4.314759970E-1,-7.924900204E-2,5.209390852E-1
3.230918029E1,-1.109829992E-1,3.203690052E-1,7.794599980E-2,3.478923749E-1
3.231417667E1,2.045380026E-1,-1.905550063E-1,7.962200046E-2,2.906659042E-1
3.231917319E1,2.736409903E-1,-4.571380019E-1,-6.153399870E-2,5.363217107E-1
3.232416958E1,1.610199921E-2,-1.545789987E-1,-1.731469929E-1,2.326667625E-1
3.232916589E1,-2.531459928E-1,3.477500081E-1,-1.199410036E-1,4.465409344E-1
3.233416243E1,-2.027260065E-1,4.114640057E-1,4.221900180E-2,4.606331575E-1
3.233915882E1,1.133430004E-1,-3.766100109E-2,9.885700047E-2,1.550409407E-1
3.234415512E1,2.809189856E-1,-4.464429915E-1,-1.621400006E-2,5.277212474E-1
3.234915166E1,9.468600154E-2,-2.863639891E-1,-1.614540070E-1,3.421069563E-1
3.235414805E1,-2.100329995E-1,2.248210013E-1,-1.534499973E-1,3.438098969E-1
3.235914436E1,-2.541959882E-1,4.524469972E-1,-1.252599992E-2,5.191153883E-1
3.236414090E1,2.568400092E-2,1.195129976E-1,9.911999851E-2,1.573778847E-1
3.236913723E1,2.724030018E-1,-3.696149886E-1,3.645399958E-2,4.605947560E-1
3.237413361E1,1.874410063E-1,-3.838840127E-1,-1.186290011E-1,4.433665593E-1
3.237913015E1,-1.275260001E-1,7.798200101E-2,-1.727620065E-1,2.284530238E-1
3.238412651E1,-2.863309979E-1,4.451940060E-1,-5.783599988E-2,5.324736108E-1
3.238912282E1,-3.222199902E-2,1.893730015E-1,9.215699881E-2,2.130570424E-1
3.239411936E1,2.984479964E-1,-3.391939998E-1,3.419300169E-2,4.530926366E-1
3.239911574E1,-1.616000012E-2,-1.285919994E-1,-1.737000048E-1,2.167227251E-1
3.240411205E1,-2.111040056E-1,2.230180055E-1,-5.351100117E-2,3.117135852E-1
3.240910860E1,1.759019941E-1,-5.683000013E-2,4.200100154E-2,1.895659373E-1
3.241410491E1,-6.646899879E-2,-1.391199976E-2,-1.042499989E-1,1.244175784E-1
3.241910130E1,6.457999814E-3,1.884800009E-2,-2.024599910E-2,2.840516412E-2
3.242409783E1,2.503800020E-2,-1.372000016E-2,-2.989099920E-2,4.133535643E-2
3.242909422E1,-3.435900062E-2,2.346199937E-2,-5.383399874E-2,6.803753199E-2
3.243409052E1,8.345299959E-2,-3.094499931E-2,6.029000040E-3,8.920955646E-2
3.243908705E1,-1.392350048E-1,4.340500012E-2,-8.024600148E-2,1.664626125E-1
3.244408344E1,1.032389998E-1,-4.856999964E-2,-3.935800120E-2,1.206912930E-1
3.244907976E1,2.870999975E-3,-5.948999897E-3,1.802700013E-2,1.919911389E-2
3.245407630E1,-1.385139972E-1,6.142599881E-2,-1.040659994E-1,1.838178799E-1
3.245907268E1,1.115889996E-1,-3.204200044E-2,-3.209099919E-2,1.204517615E-1
3.246406922E1,8.471799642E-2,-3.395700082E-2,6.352599710E-2,1.112014799E-1
3.246906552E1,-1.029940024E-1,4.993600026E-2,-8.980900049E-2,1.454889179E-1
3.247406191E1,-4.525100067E-2,4.121999815E-2,-1.184440032E-1,1.333256284E-1
3.247905823E1,8.201999962E-2,-2.412199974E-2,3.480099887E-2,9.230525842E-2
3.248405477E1,3.365899995E-2,-2.237500064E-2,5.143100023E-2,6.541190042E-2
3.248905116E1,-3.736599907E-2,1.997100003E-2,-1.233830005E-1,1.304546800E-1
3.249404768E1,-2.415299974E-2,2.145200036E-2,-1.352960020E-1,1.390991153E-1
3.249904398E1,2.842999995E-3,-8.392999880E-3,2.514999919E-2,2.666547496E-2
3.250404037E1,2.939999977E-4,-1.035999972E-2,6.346800178E-2,6.430865634E-2
3.250903689E1,-2.433999907E-3,1.384699997E-2,-7.299900055E-2,7.434055316E-2
3.251403327E1,1.733000018E-2,1.538900007E-2,-1.448400021E-1,1.466825703E-1
3.251902959E1,-5.160000175E-3,1.015099976E-2,-2.995900065E-2,3.205011884E-2
3.252402612E1,-2.429199964E-2,2.300000051E-3,3.705399856E-2,4.436654208E-2
3.252902251E1,5.840000231E-3,6.566000171E-3,-3.954600170E-2,4.051054445E-2
3.253401882E1,2.221900038E-2,6.027000025E-3,-9.943100065E-2,1.020614158E-1
3.253901536E1,-2.868999960E-3,1.141999965E-3,-3.242399916E-2,3.257070841E-2
3.254401167E1,-2.395799942E-2,1.042000018E-3,1.786099933E-2,2.990128421E-2
3.254900805E1,-1.514799986E-2,7.973000407E-3,-3.717400134E-2,4.092599431E-2
3.255400459E1,7.610000204E-3,1.698200032E-2,-8.983600140E-2,9.174316097E-2
3.255900089E1,1.926100068E-2,6.436999887E-3,-4.199599847E-2,4.664852626E-2
3.256399727E1,-1.417999971E-3,-5.950000137E-3,8.228000253E-3,1.025247354E-2
3.256899379E1,-6.173000205E-3,1.507999958E-3,-2.049000002E-2,2.145274100E-2
3.257399018E1,1.369599998E-2,6.022000220E-3,-7.555100322E-2,7.701817311E-2
3.257898650E1,1.063800044E-2,5.741999950E-3,-5.881600082E-2,6.004547917E-2
3.258398304E1,-4.474999849E-3,-1.643000054E-3,-1.574799977E-2,1.645370991E-2
3.258897936E1,-1.937999972E-3,-6.242000032E-3,-2.770899981E-2,2.846940602E-2
3.259397574E1,1.487199962E-2,-3.224000102E-3,-6.120200083E-2,6.306548545E-2
3.259897228E1,1.386400033E-2,-5.146000069E-3,-4.684500024E-2,4.912378109E-2
3.260396865E1,-6.240000017E-3,2.523999894E-3,-2.051400021E-2,2.159009912E-2
3.260896496E1,-1.291400008E-2,9.452999569E-3,-3.248300031E-2,3.621154385E-2
3.261396151E1,-7.017000113E-3,1.459000050E-3,-6.121499836E-2,6.163313229E-2
3.261895789E1,-8.640999906E-3,-5.549000110E-3,-5.640099943E-2,5.732827416E-2
3.262395422E1,-1.252599992E-2,-7.185999770E-3,-2.283100039E-2,2.701469684E-2
3.262895075E1,-1.892999979E-3,-8.894000202E-3,-2.277999930E-2,2.452784248E-2
3.263394714E1,3.040000098E-3,-3.273000009E-3,-5.386799946E-2,5.405289535E-2
3.263894346E1,7.826999761E-3,1.966000069E-3,-5.385300145E-2,5.445431889E-2
3.264394007E1,7.414999884E-3,1.968000084E-3,-2.513300069E-2,2.627780377E-2
3.264893638E1,-4.130000016E-4,-2.908000024E-3,-1.797099970E-2,1.820944435E-2
3.265393269E1,6.773000117E-3,-2.600000007E-3,-4.190000147E-2,4.252344828E-2
3.265892923E1,1.529000001E-3,2.546000062E-3,-4.429300129E-2,4.439245342E-2
3.266392562E1,-5.545000080E-3,4.861999769E-3,-2.753400058E-2,2.850451289E-2
3.266892190E1,-4.970999900E-3,4.426999949E-3,-2.274700068E-2,2.370095375E-2
3.267391843E1,7.513000164E-3,1.621000003E-3,-3.471999988E-2,3.556052874E-2
